CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2548 ,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
RADIOLOGY,78761,TC,N/A,327.26,256.56,,,
RADIOLOGY,78761,GLOBL,N/A,1493.73,1171.0899999999999,,,
RADIOLOGY,78761,TOTAL,34,2738.24,2118.77,,,
RADIOLOGY,78799,26,N/A,326.12,255.66,,,
RADIOLOGY,78799,TOTAL,N/A,326.12,255.66,,,
RADIOLOGY,78800,26,3199,107027.67,80760.5,,,
RADIOLOGY,78800,TC,N/A,842.98,660.89,,,
RADIOLOGY,78800,GLOBL,321,63824.56,47226.31,,,
RADIOLOGY,78800,TOTAL,3525,171695.21,128647.7,,,
RADIOLOGY,78801,26,746,29906.799999999999,22753.53,,,
RADIOLOGY,78801,TC,N/A,524.86,411.48,,,
RADIOLOGY,78801,GLOBL,96,27904.2,21421.46,,,
RADIOLOGY,78801,TOTAL,844,58335.86,44586.47,,,
RADIOLOGY,78802,26,3857,119607.71,90763.73,,,
RADIOLOGY,78802,TC,30,7294.4,5718.81,,,
RADIOLOGY,78802,GLOBL,816,277762.37,216192,,,
RADIOLOGY,78802,TOTAL,4703,404664.48,312674.53999999998,,,
RADIOLOGY,78803,26,8166,432225.21,327753.28999999998,,,
RADIOLOGY,78803,TC,117,33946.730000000003,25455.35,,,
RADIOLOGY,78803,GLOBL,687,247156.34,191231.14,,,
RADIOLOGY,78803,TOTAL,8970,713328.28,544439.78,,,
RADIOLOGY,78804,26,3809,201853.43,152306.16,,,
RADIOLOGY,78804,TC,62,31900.01,24620.27,,,
RADIOLOGY,78804,GLOBL,576,342316.11,264014.84000000003,,,
RADIOLOGY,78804,TOTAL,4447,576069.55000000005,440941.27,,,
RADIOLOGY,78805,26,8454,310565.81,237543.11,,,
RADIOLOGY,78805,TC,44,6361.16,4987.1400000000003,,,
RADIOLOGY,78805,GLOBL,544,103854.1,79687.88,,,
RADIOLOGY,78805,TOTAL,9042,420781.07,322218.13,,,
RADIOLOGY,78806,26,12862,523380.79,403176.09,,,
RADIOLOGY,78806,TC,18,5437.46,4263,,,
RADIOLOGY,78806,GLOBL,257,80729.17,62157.24,,,
RADIOLOGY,78806,TOTAL,13137,609547.42000000004,469596.33,,,
RADIOLOGY,78807,26,2150,114355.33,87903.06,,,
RADIOLOGY,78807,TC,18,4946.8100000000004,3586.38,,,
RADIOLOGY,78807,GLOBL,145,51431.02,39069.519999999997,,,
RADIOLOGY,78807,TOTAL,2313,170733.16,130558.96,,,
RADIOLOGY,78808,26,N/A,0,0,,,
RADIOLOGY,78808,GLOBL,95,4328.25,3236.05,,,
RADIOLOGY,78808,TOTAL,95,4328.25,3236.05,,,
RADIOLOGY,78811,26,721,58676.49,44044.3,,,
RADIOLOGY,78811,TC,120,155029.47,121186.43,,,
RADIOLOGY,78811,GLOBL,253,348910.66,271717.43,,,
RADIOLOGY,78811,TOTAL,1094,562616.62,436948.16,,,
RADIOLOGY,78812,26,7006,678555.63,519166.37,,,
RADIOLOGY,78812,TC,884,1142433.3600000001,889472.26,,,
RADIOLOGY,78812,GLOBL,1527,2245359.11,1743759.56,,,
RADIOLOGY,78812,TOTAL,9417,4066348.1,3152398.19,,,
RADIOLOGY,78813,26,743,75750.42,58490.28,,,
RADIOLOGY,78813,TC,50,64012.99,49114.51,,,
RADIOLOGY,78813,GLOBL,253,388860.59,303024.90000000002,,,
RADIOLOGY,78813,TOTAL,1046,528624,410629.69000000012,,,
RADIOLOGY,78814,26,2722,308893.56,236119.02,,,
RADIOLOGY,78814,TC,82,106179.56,83014.259999999995,,,
RADIOLOGY,78814,GLOBL,409,590759.01,460749.24,,,
RADIOLOGY,78814,TOTAL,3213,1005832.13,779882.52,,,
RADIOLOGY,78815,26,372640,46360548.369999997,35283504.369999997,,,
RADIOLOGY,78815,TC,79684,100116446.03,78064069.510000005,,,
RADIOLOGY,78815,GLOBL,138947,206172535.13,160308096.84999999,,,
RADIOLOGY,78815,TOTAL,591271,352649529.52999997,273655670.73000002,,,
RADIOLOGY,78816,26,33586,4219584.34,3208430.28,,,
RADIOLOGY,78816,TC,9890,12734230.35,9929013.4900000002,,,
RADIOLOGY,78816,GLOBL,16822,25177521.960000001,19612367.25,,,
RADIOLOGY,78816,TOTAL,60298,42131336.649999999,32749811.02,,,
RADIOLOGY,78999,26,788,60004.18,46856.26,,,
RADIOLOGY,78999,TC,20,2463.04,1931.08,,,
RADIOLOGY,78999,GLOBL,82,31490.79,24689.02,,,
RADIOLOGY,78999,TOTAL,890,93958.01,73476.36,,,
RADIOLOGY,79005,26,7504,666504.43000000005,495477.9,,,
RADIOLOGY,79005,TC,76,3664.25,2823.65,,,
RADIOLOGY,79005,GLOBL,1167,162055.93,122733.75999999999,,,
RADIOLOGY,79005,TOTAL,8747,832224.6100000001,621035.31000000006,,,
RADIOLOGY,79101,26,6039,588230.71,443187.4,,,
RADIOLOGY,79101,TC,60,2708.04,1947.58,,,
RADIOLOGY,79101,GLOBL,2112,307063.08,237929.35,,,
RADIOLOGY,79101,TOTAL,8211,898001.83,683064.33000000007,,,
RADIOLOGY,79200,26,N/A,930.31,729.36,,,
RADIOLOGY,79200,TOTAL,N/A,930.31,729.36,,,
RADIOLOGY,79403,26,118,13934.76,10831.91,,,
RADIOLOGY,79403,GLOBL,34,6589.16,5165.9399999999996,,,
RADIOLOGY,79403,TOTAL,152,20523.919999999998,15997.85,,,
RADIOLOGY,79440,26,N/A,298.13,233.73,,,
RADIOLOGY,79440,TC,N/A,43.45,34.06,,,
RADIOLOGY,79440,GLOBL,N/A,310.60000000000002,243.51,,,
RADIOLOGY,79440,TOTAL,N/A,652.18000000000006,511.3,,,
RADIOLOGY,79445,26,2254,270727.42,210631.36,,,
RADIOLOGY,79445,GLOBL,N/A,1675.85,1313.84,,,
RADIOLOGY,79445,TOTAL,2262,272403.27,211945.2,,,
RADIOLOGY,79999,GLOBL,N/A,0,0,,,
RADIOLOGY,79999,TOTAL,N/A,0,0,,,
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,,,,
