CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
MUSCULOSKELETAL,29873,TOTAL,4066,1507630.44,1156545.53,,,
MUSCULOSKELETAL,29874,80S,55,3422.14,2650.55,,,
MUSCULOSKELETAL,29874,SG,16,19139.97,14789.47,,,
MUSCULOSKELETAL,29874,OTHER,787,488800.83,375861.9,,,
MUSCULOSKELETAL,29874,TOTAL,858,511362.94000000012,393301.92,,,
MUSCULOSKELETAL,29875,80S,604,13717.51,10537.82,,,
MUSCULOSKELETAL,29875,SG,158,118803.44,90444.81,,,
MUSCULOSKELETAL,29875,OTHER,11346,3168721.79,2439872.9,,,
MUSCULOSKELETAL,29875,TOTAL,12108,3301242.74,2540855.5299999998,,,
MUSCULOSKELETAL,29876,80S,N/A,185.48,145.41,,,
MUSCULOSKELETAL,29876,SG,284,275298.21000000002,208057.88,,,
MUSCULOSKELETAL,29876,OTHER,16001,10099738.27,7778092.9199999999,,,
MUSCULOSKELETAL,29876,TOTAL,16287,10375221.960000001,7986296.21,,,
MUSCULOSKELETAL,29877,80S,292,23674.33,18383.59,,,
MUSCULOSKELETAL,29877,SG,115,132442.16,97182.96,,,
MUSCULOSKELETAL,29877,OTHER,5659,4065782.03,3100724.92,,,
MUSCULOSKELETAL,29877,TOTAL,6066,4221898.5199999996,3216291.47,,,
MUSCULOSKELETAL,29879,80S,597,54696.57,42620.26,,,
MUSCULOSKELETAL,29879,SG,329,223506.74,167461.19,,,
MUSCULOSKELETAL,29879,OTHER,13707,9168439.5,7052067.9199999999,,,
MUSCULOSKELETAL,29879,TOTAL,14633,9446642.8100000005,7262149.3700000001,,,
MUSCULOSKELETAL,29880,80S,3417,248083.31,192377.68,,,
MUSCULOSKELETAL,29880,SG,1470,1750832.11,1342870.05,,,
MUSCULOSKELETAL,29880,OTHER,70318,49584838.920000002,38203309.829999998,,,
MUSCULOSKELETAL,29880,TOTAL,75205,51583754.340000004,39738557.559999987,,,
MUSCULOSKELETAL,29881,80S,3841,265877.34999999998,206355.88,,,
MUSCULOSKELETAL,29881,SG,1648,1984965.92,1505706.73,,,
MUSCULOSKELETAL,29881,OTHER,88259,59392860.700000003,45662491.310000002,,,
MUSCULOSKELETAL,29881,TOTAL,93748,61643703.970000014,47374553.920000002,,,
MUSCULOSKELETAL,29882,80S,N/A,0,0,,,
MUSCULOSKELETAL,29882,SG,16,18771.82,13985.17,,,
MUSCULOSKELETAL,29882,OTHER,825,584511.47,447347.35,,,
MUSCULOSKELETAL,29882,TOTAL,841,603283.28999999992,461332.52,,,
MUSCULOSKELETAL,29883,80S,N/A,656.97,515.05999999999995,,,
MUSCULOSKELETAL,29883,SG,N/A,1294.03,899.27,,,
MUSCULOSKELETAL,29883,OTHER,216,185134.67,142280.6,,,
MUSCULOSKELETAL,29883,TOTAL,223,187085.67,143694.93,,,
MUSCULOSKELETAL,29884,80S,421,35753.919999999998,27053.14,,,
MUSCULOSKELETAL,29884,SG,56,54706.97,42105.14,,,
MUSCULOSKELETAL,29884,OTHER,2043,1384425.49,1067451.6599999999,,,
MUSCULOSKELETAL,29884,TOTAL,2520,1474886.38,1136609.94,,,
MUSCULOSKELETAL,29885,80S,N/A,971.3,761.5,,,
MUSCULOSKELETAL,29885,OTHER,36,30404.18,23229.759999999998,,,
MUSCULOSKELETAL,29885,TOTAL,45,31375.48,23991.26,,,
MUSCULOSKELETAL,29886,80S,N/A,0,0,,,
MUSCULOSKELETAL,29886,SG,N/A,2516.61,1973.02,,,
MUSCULOSKELETAL,29886,OTHER,98,59243.01,45765.61,,,
MUSCULOSKELETAL,29886,TOTAL,100,61759.62,47738.63,,,
MUSCULOSKELETAL,29887,80S,13,1366.11,1071.04,,,
MUSCULOSKELETAL,29887,SG,N/A,1158.6300000000001,908.36,,,
MUSCULOSKELETAL,29887,OTHER,81,63352.56,49284.38,,,
MUSCULOSKELETAL,29887,TOTAL,95,65877.299999999988,51263.78,,,
MUSCULOSKELETAL,29888,80S,617,84744.84,64347.33,,,
MUSCULOSKELETAL,29888,SG,31,114177.01,84741,,,
MUSCULOSKELETAL,29888,OTHER,1816,2600603.75,1985842.87,,,
MUSCULOSKELETAL,29888,TOTAL,2464,2799525.6,2134931.2000000002,,,
MUSCULOSKELETAL,29889,80S,23,3756.98,2913.34,,,
MUSCULOSKELETAL,29889,OTHER,61,85543.3,66998.75,,,
MUSCULOSKELETAL,29889,TOTAL,84,89300.28,69912.09,,,
MUSCULOSKELETAL,29891,80S,154,14073.53,10576.33,,,
MUSCULOSKELETAL,29891,SG,17,39373.160000000003,28895.78,,,
MUSCULOSKELETAL,29891,OTHER,887,907028.78,697333.21,,,
MUSCULOSKELETAL,29891,TOTAL,1058,960475.47000000009,736805.32,,,
MUSCULOSKELETAL,29892,80S,15,1064.3800000000001,834.46,,,
MUSCULOSKELETAL,29892,SG,N/A,6299.14,3542.43,,,
MUSCULOSKELETAL,29892,OTHER,126,96827.04,73611.37,,,
MUSCULOSKELETAL,29892,TOTAL,144,104190.56,77988.259999999995,,,
MUSCULOSKELETAL,29893,80S,N/A,0,0,,,
MUSCULOSKELETAL,29893,SG,62,54091.08,42210.91,,,
MUSCULOSKELETAL,29893,OTHER,2003,1100129.33,845486.16,,,
MUSCULOSKELETAL,29893,TOTAL,2065,1154220.4099999999,887697.07000000007,,,
MUSCULOSKELETAL,29894,80S,34,1530.56,1149.07,,,
MUSCULOSKELETAL,29894,SG,N/A,7809.61,6122.74,,,
MUSCULOSKELETAL,29894,OTHER,233,98176.44,74476.75,,,
MUSCULOSKELETAL,29894,TOTAL,276,107516.61,81748.560000000012,,,
MUSCULOSKELETAL,29895,80S,61,2964.38,2296.75,,,
MUSCULOSKELETAL,29895,SG,N/A,8365.16,6558.29,,,
MUSCULOSKELETAL,29895,OTHER,572,272981.99,208829.14,,,
MUSCULOSKELETAL,29895,TOTAL,642,284311.53000000003,217684.18,,,
MUSCULOSKELETAL,29897,80S,89,5010.34,3826.2,,,
MUSCULOSKELETAL,29897,SG,20,17261.849999999999,13096.86,,,
MUSCULOSKELETAL,29897,OTHER,694,392206.39,302440.64,,,
MUSCULOSKELETAL,29897,TOTAL,803,414478.58,319363.7,,,
MUSCULOSKELETAL,29898,80S,520,33012.519999999997,25495.37,,,
MUSCULOSKELETAL,29898,SG,47,40415.47,30717.19,,,
MUSCULOSKELETAL,29898,OTHER,2548,1399249.03,1070535.8500000001,,,
MUSCULOSKELETAL,29898,TOTAL,3115,1472677.02,1126748.4099999999,,,
MUSCULOSKELETAL,29899,80S,89,13167.71,10323.450000000001,,,
MUSCULOSKELETAL,29899,SG,N/A,2537.92,1874.49,,,
MUSCULOSKELETAL,29899,OTHER,276,344916.46,267979.08,,,
MUSCULOSKELETAL,29899,TOTAL,366,360622.09,280177.02,,,
MUSCULOSKELETAL,29900,80S,N/A,31.3,24.54,,,
MUSCULOSKELETAL,29900,OTHER,N/A,1830.91,1435.42,,,
MUSCULOSKELETAL,29900,TOTAL,N/A,1862.21,1459.96,,,
MUSCULOSKELETAL,29901,80S,N/A,118.34,92.77,,,
MUSCULOSKELETAL,29901,OTHER,33,31655.69,22111.01,,,
MUSCULOSKELETAL,29901,TOTAL,35,31774.03,22203.78,,,
MUSCULOSKELETAL,29902,OTHER,N/A,268.60000000000002,210.58,,,
MUSCULOSKELETAL,29902,TOTAL,N/A,268.60000000000002,210.58,,,
MUSCULOSKELETAL,29904,OTHER,N/A,4104.9799999999996,3218.3,,,
MUSCULOSKELETAL,29904,TOTAL,N/A,4104.9799999999996,3218.3,,,
MUSCULOSKELETAL,29905,80S,N/A,806.23,632.08000000000004,,,
MUSCULOSKELETAL,29905,OTHER,65,50247.35,38415.21,,,
MUSCULOSKELETAL,29905,TOTAL,73,51053.58,39047.29,,,
MUSCULOSKELETAL,29906,80S,23,2356.16,1847.24,,,
MUSCULOSKELETAL,29906,SG,N/A,2379.7199999999998,1865.71,,,
MUSCULOSKELETAL,29906,OTHER,143,102459.63,77315.210000000006,,,
MUSCULOSKELETAL,29906,TOTAL,169,107195.51,81028.160000000003,,,
MUSCULOSKELETAL,29907,80S,N/A,790.47,619.72,,,
MUSCULOSKELETAL,29907,OTHER,35,36664.49,28745.02,,,
MUSCULOSKELETAL,29907,TOTAL,43,37454.959999999999,29364.74,,,
MUSCULOSKELETAL,29914,80S,279,20402.05,15812.69,,,
MUSCULOSKELETAL,29914,SG,13,25239.87,18864.22,,,
MUSCULOSKELETAL,29914,OTHER,800,587399.07999999996,452333.78,,,
MUSCULOSKELETAL,29914,TOTAL,1092,633041,487010.69,,,
MUSCULOSKELETAL,29915,80S,166,22718.44,17648.59,,,
MUSCULOSKELETAL,29915,SG,N/A,10165.34,7884.67,,,
MUSCULOSKELETAL,29915,OTHER,480,586895.13,443682.6,,,
MUSCULOSKELETAL,29915,TOTAL,650,619778.91,469215.86,,,
MUSCULOSKELETAL,29916,80S,174,25523.59,19336.5,,,
MUSCULOSKELETAL,29916,SG,N/A,9241.73,6424.99,,,
MUSCULOSKELETAL,29916,OTHER,490,613145.62,466382.05,,,
MUSCULOSKELETAL,29916,TOTAL,668,647910.93999999994,492143.54,,,
MUSCULOSKELETAL,29999,80S,853,43474.6,33864.69,,,
MUSCULOSKELETAL,29999,SG,N/A,0,0,,,
MUSCULOSKELETAL,29999,OTHER,3813,1487059.05,1154862.3999999999,,,
MUSCULOSKELETAL,29999,TOTAL,4666,1530533.65,1188727.0900000001,,,
RESPIRATORY,30000,OTHER,398,70548.850000000006,53765.65,,,
RESPIRATORY,30000,TOTAL,398,70548.850000000006,53765.65,,,
RESPIRATORY,30020,SG,N/A,374,293.22000000000003,,,
RESPIRATORY,30020,OTHER,279,44335.93,34123.86,,,
RESPIRATORY,30020,TOTAL,282,44709.93,34417.08,,,
RESPIRATORY,30100,SG,N/A,381.57,216.34,,,
RESPIRATORY,30100,OTHER,2701,307911.33,231008.6,,,
RESPIRATORY,30100,TOTAL,2705,308292.90000000002,231224.94,,,
RESPIRATORY,30110,SG,N/A,81.739999999999995,64.08,,,
RESPIRATORY,30110,OTHER,455,92129.93,70573.490000000005,,,
RESPIRATORY,30110,TOTAL,456,92211.67,70637.570000000007,,,
RESPIRATORY,30115,80S,N/A,0,0,,,
RESPIRATORY,30115,SG,N/A,4216.91,3306.04,,,
RESPIRATORY,30115,OTHER,804,334317.90000000002,258270.25,,,
RESPIRATORY,30115,TOTAL,812,338534.81,261576.29,,,
RESPIRATORY,30117,80S,N/A,0,0,,,
RESPIRATORY,30117,SG,N/A,6793.76,5172.78,,,
RESPIRATORY,30117,OTHER,2432,1217851.8,939530.92,,,
RESPIRATORY,30117,TOTAL,2442,1224645.56,944703.70000000007,,,
RESPIRATORY,30118,80S,N/A,0,0,,,
RESPIRATORY,30118,SG,N/A,1958.18,1535.22,,,
RESPIRATORY,30118,OTHER,132,94355.05,73607.600000000006,,,
RESPIRATORY,30118,TOTAL,134,96313.23,75142.820000000007,,,
RESPIRATORY,30120,80S,N/A,0,0,,,
RESPIRATORY,30120,SG,N/A,4305.7700000000004,3375.71,,,
RESPIRATORY,30120,OTHER,291,143975.47,109377.37,,,
RESPIRATORY,30120,TOTAL,295,148281.24,112753.08,,,
RESPIRATORY,30124,OTHER,71,23575,17957.82,,,
RESPIRATORY,30124,TOTAL,71,23575,17957.82,,,
RESPIRATORY,30125,80S,N/A,101.83,79.83,,,
RESPIRATORY,30125,SG,N/A,2139.84,1677.63,,,
RESPIRATORY,30125,OTHER,33,22526.19,17308.560000000001,,,
RESPIRATORY,30125,TOTAL,35,24767.86,19066.02,,,
RESPIRATORY,30130,80S,N/A,0,0,,,
RESPIRATORY,30130,SG,46,24961.45,18374.150000000001,,,
RESPIRATORY,30130,OTHER,3616,1329285.57,1028525.59,,,
RESPIRATORY,30130,TOTAL,3662,1354247.02,1046899.74,,,
RESPIRATORY,30140,80S,N/A,0,0,,,
RESPIRATORY,30140,SG,626,350529.84,271393.87,,,
RESPIRATORY,30140,OTHER,25789,13308460.859999999,10249318.199999999,,,
RESPIRATORY,30140,TOTAL,26415,13658990.699999999,10520712.07,,,
RESPIRATORY,30150,80S,N/A,0,0,,,
RESPIRATORY,30150,SG,N/A,1891.92,1483.27,,,
RESPIRATORY,30150,OTHER,413,290222.88,226733.81,,,
RESPIRATORY,30150,TOTAL,414,292114.8,228217.08,,,
RESPIRATORY,30160,80S,12,1175.54,921.61,,,
RESPIRATORY,30160,OTHER,76,46866.68,36109.79,,,
RESPIRATORY,30160,TOTAL,88,48042.22,37031.4,,,
RESPIRATORY,30200,SG,N/A,39.29,30.8,,,
RESPIRATORY,30200,OTHER,6777,627579.72,473479.78,,,
RESPIRATORY,30200,TOTAL,6778,627619.01,473510.58,,,
RESPIRATORY,30210,OTHER,603,71196.7,52762.58,,,
RESPIRATORY,30210,TOTAL,603,71196.7,52762.58,,,
RESPIRATORY,30220,80S,N/A,0,0,,,
RESPIRATORY,30220,SG,N/A,1329.08,1042,,,
RESPIRATORY,30220,OTHER,579,125555.76,94888.52,,,
RESPIRATORY,30220,TOTAL,581,126884.84,95930.52,,,
RESPIRATORY,30300,SG,N/A,105.48,82.7,,,
RESPIRATORY,30300,OTHER,1776,357864.64,272646.59000000003,,,
RESPIRATORY,30300,TOTAL,1778,357970.12,272729.28999999998,,,
RESPIRATORY,30310,OTHER,123,28244.29,21631.96,,,
RESPIRATORY,30310,TOTAL,123,28244.29,21631.96,,,
RESPIRATORY,30320,OTHER,12,4793.7299999999996,3643.02,,,
RESPIRATORY,30320,TOTAL,12,4793.7299999999996,3643.02,,,
RESPIRATORY,30400,80S,N/A,0,0,,,
RESPIRATORY,30400,SG,N/A,2082.63,1632.78,,,
RESPIRATORY,30400,OTHER,119,106430.06,83441.27,,,
RESPIRATORY,30400,TOTAL,122,108512.69,85074.05,,,
RESPIRATORY,30410,80S,N/A,562.21,440.77,,,
RESPIRATORY,30410,OTHER,85,108374.53,83580.759999999995,,,
RESPIRATORY,30410,TOTAL,88,108936.74,84021.53,,,
RESPIRATORY,30420,80S,N/A,0,0,,,
RESPIRATORY,30420,SG,N/A,14173.27,11111.81,,,
RESPIRATORY,30420,OTHER,424,620284.55000000005,479775.4,,,
RESPIRATORY,30420,TOTAL,431,634457.82000000007,490887.21,,,
RESPIRATORY,30430,80S,N/A,875.65,686.5,,,
RESPIRATORY,30430,SG,N/A,562.09,440.68,,,
RESPIRATORY,30430,OTHER,71,59512.2,46657.62,,,
RESPIRATORY,30430,TOTAL,82,60949.94,47784.800000000003,,,
RESPIRATORY,30435,OTHER,25,31033.95,24330.63,,,
RESPIRATORY,30435,TOTAL,25,31033.95,24330.63,,,
RESPIRATORY,30450,80S,N/A,420.48,329.66,,,
RESPIRATORY,30450,OTHER,58,85814.33,67170.960000000006,,,
RESPIRATORY,30450,TOTAL,60,86234.81,67500.62000000001,,,
RESPIRATORY,30460,OTHER,N/A,5970.13,4680.58,,,
RESPIRATORY,30460,TOTAL,N/A,5970.13,4680.58,,,
RESPIRATORY,30462,OTHER,13,21828.880000000001,17113.84,,,
RESPIRATORY,30462,TOTAL,13,21828.880000000001,17113.84,,,
RESPIRATORY,30465,80S,N/A,928.93,728.29,,,
RESPIRATORY,30465,SG,64,130281.65,101211.24,,,
RESPIRATORY,30465,OTHER,3054,3519158.12,2713428.19,,,
RESPIRATORY,30465,TOTAL,3125,3650368.7,2815367.72,,,
RESPIRATORY,30520,80S,N/A,0,0,,,
RESPIRATORY,30520,SG,553,410520.3,313596.7,,,
RESPIRATORY,30520,OTHER,27764,13767115.050000001,10571668.58,,,
RESPIRATORY,30520,TOTAL,28317,14177635.35,10885265.279999999,,,
RESPIRATORY,30540,OTHER,25,21627.51,16840.75,,,
RESPIRATORY,30540,TOTAL,25,21627.51,16840.75,,,
RESPIRATORY,30545,SG,N/A,2187.89,985.16,,,
RESPIRATORY,30545,TOTAL,N/A,2187.89,985.16,,,
RESPIRATORY,30560,80S,N/A,0,0,,,
RESPIRATORY,30560,SG,N/A,583.97,457.83,,,
RESPIRATORY,30560,OTHER,773,107470.76,82692.63,,,
RESPIRATORY,30560,TOTAL,780,108054.73,83150.460000000006,,,
RESPIRATORY,30580,80S,N/A,0,0,,,
RESPIRATORY,30580,SG,N/A,5734.2,4495.6099999999997,,,
RESPIRATORY,30580,OTHER,906,505425.63,387658.79,,,
RESPIRATORY,30580,TOTAL,910,511159.83,392154.4,,,
RESPIRATORY,30600,80S,N/A,60.69,47.58,,,
RESPIRATORY,30600,SG,N/A,1944.99,1524.87,,,
RESPIRATORY,30600,OTHER,116,53799.12,41866.97,,,
RESPIRATORY,30600,TOTAL,118,55804.800000000003,43439.420000000013,,,
RESPIRATORY,30620,80S,N/A,0,0,,,
RESPIRATORY,30620,OTHER,138,83021.490000000005,64678.7,,,
RESPIRATORY,30620,TOTAL,138,83021.490000000005,64678.7,,,
RESPIRATORY,30630,SG,N/A,5625.1,4410.0600000000004,,,
RESPIRATORY,30630,OTHER,340,174275.19,135399.37,,,
RESPIRATORY,30630,TOTAL,348,179900.29,139809.43,,,
RESPIRATORY,30801,80S,N/A,0,0,,,
RESPIRATORY,30801,SG,N/A,746.16,584.97,,,
RESPIRATORY,30801,OTHER,3611,740493.02,555493.66,,,
RESPIRATORY,30801,TOTAL,3616,741239.18,556078.63,,,
RESPIRATORY,30802,80S,N/A,0,0,,,
RESPIRATORY,30802,SG,73,26667.14,20742.07,,,
RESPIRATORY,30802,OTHER,6320,1255604.93,962211.02,,,
RESPIRATORY,30802,TOTAL,6393,1282272.07,982953.09,,,
RESPIRATORY,30901,SG,N/A,265.20999999999998,207.92,,,
RESPIRATORY,30901,OTHER,105373,8049902.4100000001,5978295.4900000002,,,
RESPIRATORY,30901,TOTAL,105380,8050167.6200000001,5978503.4100000001,,,
RESPIRATORY,30903,80S,N/A,0,0,,,
RESPIRATORY,30903,SG,N/A,133.12,104.37,,,
RESPIRATORY,30903,OTHER,50417,7052014.1500000004,5373905.9199999999,,,
RESPIRATORY,30903,TOTAL,50421,7052147.2699999996,5374010.29,,,
RESPIRATORY,30905,SG,N/A,89.5,70.16,,,
RESPIRATORY,30905,OTHER,6887,927953.27,712212.47999999998,,,
RESPIRATORY,30905,TOTAL,6889,928042.77,712282.64,,,
RESPIRATORY,30906,OTHER,1228,261450.21,200706.67,,,
RESPIRATORY,30906,TOTAL,1228,261450.21,200706.67,,,
RESPIRATORY,30915,80S,N/A,0,0,,,
RESPIRATORY,30915,OTHER,92,46250.77,35297.040000000001,,,
RESPIRATORY,30915,TOTAL,92,46250.77,35297.040000000001,,,
RESPIRATORY,30920,80S,N/A,0,0,,,
RESPIRATORY,30920,OTHER,165,135551.79999999999,105807.33,,,
RESPIRATORY,30920,TOTAL,165,135551.79999999999,105807.33,,,
RESPIRATORY,30930,80S,N/A,0,0,,,
RESPIRATORY,30930,SG,73,42729.63,33500.019999999997,,,
RESPIRATORY,30930,OTHER,5533,1318668.78,1021703.63,,,
RESPIRATORY,30930,TOTAL,5606,1361398.41,1055203.6499999999,,,
RESPIRATORY,30999,SG,N/A,0,0,,,
RESPIRATORY,30999,OTHER,305,75921.39,59235.23,,,
RESPIRATORY,30999,TOTAL,305,75921.39,59235.23,,,
RESPIRATORY,31000,80S,N/A,0,0,,,
RESPIRATORY,31000,SG,21,1437.87,1127.28,,,
RESPIRATORY,31000,OTHER,4011,757243.85,584906.76,,,
RESPIRATORY,31000,TOTAL,4032,758681.72,586034.04,,,
RESPIRATORY,31002,SG,N/A,148.74,116.61,,,
RESPIRATORY,31002,OTHER,486,78202.59,60728.4,,,
RESPIRATORY,31002,TOTAL,487,78351.33,60845.01,,,
RESPIRATORY,31020,80S,N/A,0,0,,,
RESPIRATORY,31020,SG,12,8100.33,6350.64,,,
RESPIRATORY,31020,OTHER,204,70739.41,54461.440000000002,,,
RESPIRATORY,31020,TOTAL,216,78839.740000000005,60812.08,,,
RESPIRATORY,31030,80S,N/A,0,0,,,
RESPIRATORY,31030,SG,N/A,12522.89,9817.92,,,
RESPIRATORY,31030,OTHER,342,225704.61,175503.64,,,
RESPIRATORY,31030,TOTAL,348,238227.5,185321.56,,,
RESPIRATORY,31032,80S,N/A,0,0,,,
RESPIRATORY,31032,SG,N/A,1650,1293.5999999999999,,,
RESPIRATORY,31032,OTHER,260,172728.76,133760.88,,,
RESPIRATORY,31032,TOTAL,261,174378.76,135054.48000000001,,,
RESPIRATORY,31040,OTHER,106,57755.03,44846.62,,,
RESPIRATORY,31040,TOTAL,106,57755.03,44846.62,,,
RESPIRATORY,31050,SG,N/A,5804.25,4550.5200000000004,,,
RESPIRATORY,31050,OTHER,63,31794.19,24763.119999999999,,,
RESPIRATORY,31050,TOTAL,66,37598.44,29313.64,,,
RESPIRATORY,31051,80S,N/A,0,0,,,
RESPIRATORY,31051,OTHER,69,44889.65,35084.629999999997,,,
RESPIRATORY,31051,TOTAL,69,44889.65,35084.629999999997,,,
RESPIRATORY,31070,80S,N/A,0,0,,,
RESPIRATORY,31070,SG,N/A,1894.68,1485.43,,,
RESPIRATORY,31070,OTHER,103,49287.97,38009.79,,,
RESPIRATORY,31070,TOTAL,104,51182.65,39495.22,,,
RESPIRATORY,31075,80S,N/A,256.82,201.35,,,
RESPIRATORY,31075,OTHER,46,35459.83,27800.54,,,
RESPIRATORY,31075,TOTAL,49,35716.65,28001.89,,,
RESPIRATORY,31080,OTHER,19,16588.259999999998,12500.19,,,
RESPIRATORY,31080,TOTAL,19,16588.259999999998,12500.19,,,
RESPIRATORY,31081,80S,N/A,1037.31,813.24,,,
RESPIRATORY,31081,OTHER,49,47939.81,37584.76,,,
RESPIRATORY,31081,TOTAL,58,48977.120000000003,38398,,,
RESPIRATORY,31084,80S,N/A,177.2,138.91999999999999,,,
RESPIRATORY,31084,OTHER,13,14630.31,11470.15,,,
RESPIRATORY,31084,TOTAL,14,14807.51,11609.07,,,
RESPIRATORY,31085,80S,14,2566.75,1667.39,,,
RESPIRATORY,31085,OTHER,69,87554.64,64601.06,,,
RESPIRATORY,31085,TOTAL,83,90121.39,66268.45,,,
RESPIRATORY,31086,OTHER,14,13819.8,10719.44,,,
RESPIRATORY,31086,TOTAL,14,13819.8,10719.44,,,
RESPIRATORY,31087,80S,N/A,256.26,200.91,,,
RESPIRATORY,31087,OTHER,14,12527.59,9706.3700000000008,,,
RESPIRATORY,31087,TOTAL,16,12783.85,9907.2800000000007,,,
RESPIRATORY,31090,OTHER,151,193747.91,150961.39000000001,,,
RESPIRATORY,31090,TOTAL,151,193747.91,150961.39000000001,,,
RESPIRATORY,31200,80S,N/A,0,0,,,
RESPIRATORY,31200,SG,31,59754.58,46847.519999999997,,,
RESPIRATORY,31200,OTHER,1038,792319.31,617035.51,,,
RESPIRATORY,31200,TOTAL,1069,852073.89,663883.03,,,
RESPIRATORY,31201,80S,N/A,0,0,,,
RESPIRATORY,31201,SG,N/A,2883.1,2260.34,,,
RESPIRATORY,31201,OTHER,144,114344.96000000001,88997.34,,,
RESPIRATORY,31201,TOTAL,148,117228.06,91257.68,,,
RESPIRATORY,31205,80S,45,6627.02,5195.59,,,
RESPIRATORY,31205,SG,N/A,5497.03,4309.68,,,
RESPIRATORY,31205,OTHER,561,396913.34,310104.51,,,
RESPIRATORY,31205,TOTAL,613,409037.39000000007,319609.78000000003,,,
RESPIRATORY,31225,80S,61,16971.439999999999,13305.67,,,
RESPIRATORY,31225,OTHER,817,1485031.15,1158531.3400000001,,,
RESPIRATORY,31225,TOTAL,878,1502002.59,1171837.01,,,
RESPIRATORY,31230,80S,N/A,2307.9,1779.04,,,
RESPIRATORY,31230,OTHER,67,116477.55,89089.26,,,
RESPIRATORY,31230,TOTAL,74,118785.45,90868.299999999988,,,
RESPIRATORY,31231,80S,N/A,0,0,,,
RESPIRATORY,31231,SG,94,6462.79,4754.59,,,
RESPIRATORY,31231,OTHER,511232,104462015.55,79278581.200000003,,,
RESPIRATORY,31231,TOTAL,511326,104468478.34,79283335.790000007,,,
RESPIRATORY,31233,SG,N/A,110.93,86.97,,,
RESPIRATORY,31233,OTHER,6444,2033343.29,1571227.11,,,
RESPIRATORY,31233,TOTAL,6445,2033454.22,1571314.08,,,
RESPIRATORY,31235,SG,N/A,343.77,269.52,,,
RESPIRATORY,31235,OTHER,1158,413450.22,319954.90000000002,,,
RESPIRATORY,31235,TOTAL,1159,413793.99,320224.42,,,
RESPIRATORY,31237,80S,N/A,0,0,,,
RESPIRATORY,31237,SG,121,57709.73,44056.09,,,
RESPIRATORY,31237,OTHER,72120,22889807.18,17525072.510000002,,,
RESPIRATORY,31237,TOTAL,72241,22947516.91,17569128.600000001,,,
RESPIRATORY,31238,80S,N/A,29.71,23.29,,,
RESPIRATORY,31238,SG,26,14860.12,10727.63,,,
RESPIRATORY,31238,OTHER,26462,6918273.7999999998,5289415.66,,,
RESPIRATORY,31238,TOTAL,26489,6933163.6299999999,5300166.58,,,
RESPIRATORY,31239,80S,N/A,808.14,633.58000000000004,,,
RESPIRATORY,31239,SG,35,26628.240000000002,20761.36,,,
RESPIRATORY,31239,OTHER,1475,1042516.33,811324.56,,,
RESPIRATORY,31239,TOTAL,1517,1069952.71,832719.5,,,
RESPIRATORY,31240,80S,N/A,26.1,20.46,,,
RESPIRATORY,31240,SG,71,48484.79,37298.85,,,
RESPIRATORY,31240,OTHER,4603,1055311.8700000001,818282.77,,,
RESPIRATORY,31240,TOTAL,4675,1103822.76,855602.08,,,
RESPIRATORY,31254,80S,N/A,0,0,,,
RESPIRATORY,31254,SG,159,92539.61,72154.64,,,
RESPIRATORY,31254,OTHER,8585,2612361.5,2018150.14,,,
RESPIRATORY,31254,TOTAL,8744,2704901.11,2090304.78,,,
RESPIRATORY,31255,80S,N/A,0,0,,,
RESPIRATORY,31255,SG,668,762871.76,580429.71,,,
RESPIRATORY,31255,OTHER,25473,15213085.77,11727688.41,,,
RESPIRATORY,31255,TOTAL,26141,15975957.529999999,12308118.119999999,,,
RESPIRATORY,31256,80S,N/A,0,0,,,
RESPIRATORY,31256,SG,395,233713.82,178260.73,,,
RESPIRATORY,31256,OTHER,13743,3808957.67,2941913.63,,,
RESPIRATORY,31256,TOTAL,14138,4042671.49,3120174.36,,,
RESPIRATORY,31267,80S,N/A,0,0,,,
RESPIRATORY,31267,SG,467,288082.05,222008.11,,,
RESPIRATORY,31267,OTHER,23165,8141313.5499999998,6285814.1100000003,,,
RESPIRATORY,31267,TOTAL,23632,8429395.5999999996,6507822.2200000007,,,
RESPIRATORY,31276,80S,N/A,0,0,,,
RESPIRATORY,31276,SG,419,433774.3,331307.37,,,
RESPIRATORY,31276,OTHER,17776,13432908.98,10361224.74,,,
RESPIRATORY,31276,TOTAL,18195,13866683.279999999,10692532.109999999,,,
RESPIRATORY,31287,80S,N/A,88.7,69.540000000000006,,,
RESPIRATORY,31287,SG,204,234857.5,172394.43,,,
RESPIRATORY,31287,OTHER,6873,2779625.69,2143872.85,,,
RESPIRATORY,31287,TOTAL,7079,3014571.89,2316336.8199999998,,,
RESPIRATORY,31288,80S,N/A,278.89,218.65,,,
RESPIRATORY,31288,SG,157,181765.36,140478.04999999999,,,
RESPIRATORY,31288,OTHER,8039,3518577.04,2723403.13,,,
RESPIRATORY,31288,TOTAL,8202,3700621.29,2864099.83,,,
RESPIRATORY,31290,80S,N/A,820.47,643.26,,,
RESPIRATORY,31290,SG,N/A,0,0,,,
RESPIRATORY,31290,OTHER,128,144144.82999999999,110777.34,,,
