Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range  80048 - 89399,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
82668,GLOBL,,"52,547","$1,355,326","$1,353,693"
,TOTAL,,"52,547","$1,355,326","$1,353,693"
82670,GLOBL,,"61,703","$2,320,317","$2,310,059"
,TOTAL,,"61,703","$2,320,317","$2,310,059"
82671,GLOBL,,"2,222","$85,301","$85,079"
,TOTAL,,"2,222","$85,301","$85,079"
82672,GLOBL,,"7,736","$218,500","$218,037"
,TOTAL,,"7,736","$218,500","$218,037"
82677,GLOBL,,"3,820","$118,325","$117,854"
,TOTAL,,"3,820","$118,325","$117,854"
82679,GLOBL,,"4,223","$129,058","$128,701"
,TOTAL,,"4,223","$129,058","$128,701"
82690,GLOBL,,14,$327,$287
,TOTAL,,14,$327,$287
82693,GLOBL,,12,$216,$216
,TOTAL,,12,$216,$216
82696,GLOBL,,330,"$5,365","$5,343"
,TOTAL,,330,"$5,365","$5,343"
82705,GLOBL,,"6,800","$43,398","$43,348"
,TOTAL,,"6,800","$43,398","$43,348"
82710,GLOBL,,"5,354","$122,676","$121,788"
,TOTAL,,"5,354","$122,676","$121,788"
82715,GLOBL,,"3,389","$80,156","$79,361"
,TOTAL,,"3,389","$80,156","$79,361"
82725,GLOBL,,"8,614","$138,285","$137,560"
,TOTAL,,"8,614","$138,285","$137,560"
82726,GLOBL,,"1,113","$27,705","$27,376"
,TOTAL,,"1,113","$27,705","$27,376"
82728,26,,1,$19,$19
,GLOBL,,"1,453,188","$27,077,951","$27,046,647"
,TOTAL,,"1,453,189","$27,077,970","$27,046,666"
82731,GLOBL,,38,"$2,515","$2,515"
,TOTAL,,38,"$2,515","$2,515"
82735,GLOBL,,61,"$1,467","$1,435"
,TOTAL,,61,"$1,467","$1,435"
82742,GLOBL,,187,"$5,099","$5,099"
,TOTAL,,187,"$5,099","$5,099"
82746,26,,1,$20,$20
,GLOBL,,"898,062","$17,846,034","$17,828,136"
,TOTAL,,"898,063","$17,846,054","$17,828,156"
82747,GLOBL,,"39,950","$902,316","$901,208"
,TOTAL,,"39,950","$902,316","$901,208"
82757,GLOBL,,39,$812,$812
,TOTAL,,39,$812,$812
82759,GLOBL,,2,$27,$27
,TOTAL,,2,$27,$27
82760,GLOBL,,234,"$3,611","$3,611"
,TOTAL,,234,"$3,611","$3,611"
82775,GLOBL,,5,$146,$123
,TOTAL,,5,$146,$123
82776,GLOBL,,2,$23,$23
,TOTAL,,2,$23,$23
82784,26,,5,$54,$54
,GLOBL,,"532,882","$6,516,915","$6,506,184"
,TOTAL,,"532,887","$6,516,969","$6,506,238"
82785,GLOBL,,"37,324","$829,379","$827,011"
,TOTAL,,"37,324","$829,379","$827,011"
82787,GLOBL,,"11,771","$153,066","$152,735"
,TOTAL,,"11,771","$153,066","$152,735"
82800,GLOBL,,"1,100","$11,585","$11,487"
,TOTAL,,"1,100","$11,585","$11,487"
82803,26,,1,$27,$27
,GLOBL,,"73,019","$1,908,186","$1,898,649"
,TOTAL,,"73,020","$1,908,213","$1,898,675"
82805,GLOBL,,"23,912","$915,036","$911,442"
,TOTAL,,"23,912","$915,036","$911,442"
82810,GLOBL,,871,"$10,224","$10,087"
,TOTAL,,871,"$10,224","$10,087"
82820,GLOBL,,"3,342","$46,165","$46,058"
,TOTAL,,"3,342","$46,165","$46,058"
82926,GLOBL,,29,$198,$198
,TOTAL,,29,$198,$198
82928,GLOBL,,20,$177,$177
,TOTAL,,20,$177,$177
82938,GLOBL,,10,$235,$235
,TOTAL,,10,$235,$235
82941,GLOBL,,"7,282","$175,052","$174,694"
