Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 80048 - 89342,,,,,
,BESS REPORTS,CODE RANGES,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
,TOTAL,,"662,873","$9,089,966.59 ","$7,200,419.35 "
88312,TC,,"57,224","$2,318,400.18 ","$1,845,939.94 "
,26,,"765,894","$23,034,544.47 ","$18,220,390.34 "
,GLOBL,,"381,131","$29,086,831.55 ","$23,051,848.31 "
,TOTAL,,"1,204,249","$54,439,776.20 ","$43,118,178.59 "
88313,TC,,"66,862","$2,489,007.73 ","$1,963,353.40 "
,26,,"701,779","$9,352,290.18 ","$7,405,730.98 "
,GLOBL,,"370,747","$20,462,234.91 ","$16,133,559.71 "
,TOTAL,,"1,139,388","$32,303,532.82 ","$25,502,644.09 "
88314,TC,,469,"$29,731.31 ","$23,533.94 "
,26,,"13,284","$336,313.28 ","$266,835.85 "
,GLOBL,,"9,865","$835,146.21 ","$662,313.35 "
,TOTAL,,"23,618","$1,201,190.80 ","$952,683.14 "
88318,TC,,45,"$2,172.75 ","$1,632.60 "
,26,,"1,026","$24,431.83 ","$19,389.68 "
,GLOBL,,254,"$19,064.43 ","$15,090.20 "
,TOTAL,,"1,325","$45,669.01 ","$36,112.48 "
88319,TC,,"1,085","$135,538.64 ","$108,029.07 "
,26,,"11,708","$344,909.97 ","$273,560.76 "
,GLOBL,,"5,048","$645,668.50 ","$512,486.12 "
,TOTAL,,"17,841","$1,126,117.11 ","$894,075.95 "
88321,GLOBL,,"164,246","$12,901,337.43 ","$10,098,167.79 "
,TOTAL,,"164,246","$12,901,337.43 ","$10,098,167.79 "
88323,TC,,"2,272","$62,710.14 ","$49,663.27 "
,26,,"12,337","$940,341.11 ","$740,549.87 "
,GLOBL,,"23,119","$2,860,524.61 ","$2,248,484.73 "
,TOTAL,,"37,728","$3,863,575.86 ","$3,038,697.87 "
88325,GLOBL,,"22,996","$4,030,750.90 ","$3,194,069.30 "
,TOTAL,,"22,996","$4,030,750.90 ","$3,194,069.30 "
88329,GLOBL,,"65,401","$2,540,291.03 ","$2,015,755.36 "
,TOTAL,,"65,401","$2,540,291.03 ","$2,015,755.36 "
88331,TC,,"14,499","$283,041.32 ","$223,291.40 "
,26,,"468,415","$30,867,490.32 ","$24,509,233.76 "
,GLOBL,,"112,149","$9,658,291.54 ","$7,605,823.40 "
,TOTAL,,"595,063","$40,808,823.18 ","$32,338,348.56 "
88332,TC,,"3,390","$26,022.40 ","$20,585.94 "
,26,,"135,454","$4,357,824.18 ","$3,472,834.08 "
,GLOBL,,"44,644","$1,769,269.41 ","$1,406,752.93 "
,TOTAL,,"183,488","$6,153,115.99 ","$4,900,172.95 "
88342,TC,,"151,991","$6,563,103.55 ","$5,228,268.37 "
,26,,"1,370,798","$64,956,034.73 ","$51,684,732.49 "
,GLOBL,,"552,957","$50,719,948.63 ","$40,360,932.62 "
,TOTAL,,"2,075,746","$122,239,086.91 ","$97,273,933.48 "
88346,TC,,"7,333","$320,123.57 ","$254,595.36 "
,26,,"96,544","$4,588,362.27 ","$3,629,902.37 "
,GLOBL,,"81,703","$7,099,154.86 ","$5,633,054.35 "
,TOTAL,,"185,580","$12,007,640.70 ","$9,517,552.08 "
88347,TC,,205,"$7,253.37 ","$5,778.09 "
,26,,"4,385","$208,163.11 ","$162,452.48 "
,GLOBL,,"11,399","$933,264.46 ","$745,212.30 "
,TOTAL,,"15,989","$1,148,680.94 ","$913,442.87 "
88348,TC,,350,"$125,737.97 ","$101,213.07 "
,26,,"7,739","$659,869.40 ","$522,884.49 "
,GLOBL,,"2,767","$984,284.42 ","$778,041.42 "
,TOTAL,,"10,856","$1,769,891.79 ","$1,402,138.98 "
88349,TC,,3,$321.56 ,$278.86 
,26,,59,"$2,456.54 ","$1,962.01 "
,GLOBL,,53,"$8,402.25 ","$6,586.42 "
,TOTAL,,115,"$11,180.35 ","$8,827.29 "
88355,TC,,2,$341.95 ,$273.56 
,26,,95,"$8,865.37 ","$6,839.17 "
,GLOBL,,121,"$24,031.22 ","$18,666.98 "
,TOTAL,,218,"$33,238.54 ","$25,779.71 "
88356,TC,,80,"$11,950.00 ","$9,559.96 "
,26,,150,"$27,639.82 ","$22,097.09 "
,GLOBL,,130,"$42,028.67 ","$33,384.69 "
,TOTAL,,360,"$81,618.49 ","$65,041.74 "
88358,TC,,162,"$3,473.63 ","$2,775.74 "
,26,,"2,876","$160,200.97 ","$127,186.10 "
,GLOBL,,"13,401","$1,003,876.24 ","$790,472.50 "
,TOTAL,,"16,439","$1,167,550.84 ","$920,434.34 "
88360,TC,,"12,421","$667,768.58 ","$534,454.37 "
,26,,"61,698","$3,810,443.35 ","$3,041,944.71 "
,GLOBL,,"43,623","$5,265,012.20 ","$4,248,056.92 "
,TOTAL,,"117,742","$9,743,224.13 ","$7,824,456.00 "
88361,TC,,"28,374","$3,255,182.23 ","$2,599,427.31 "
,26,,"52,009","$3,428,683.09 ","$2,731,753.77 "
,GLOBL,,"28,149","$4,528,879.52 ","$3,618,268.58 "
,TOTAL,,"108,532","$11,212,744.84 ","$8,949,449.66 "
88362,TC,,18,"$3,081.81 ","$2,465.42 "
,26,,181,"$22,056.83 ","$17,550.06 "
,GLOBL,,108,"$28,071.66 ","$22,237.41 "
,TOTAL,,307,"$53,210.30 ","$42,252.89 "
88365,TC,,937,"$57,724.55 ","$46,125.90 "
,26,,"11,392","$754,284.86 ","$595,937.41 "
,GLOBL,,"16,818","$2,129,102.72 ","$1,704,586.92 "
,TOTAL,,"29,147","$2,941,112.13 ","$2,346,650.23 "
88367,TC,,22,"$2,671.39 ","$1,923.80 "
,26,,"1,397","$95,117.08 ","$75,921.66 "
,GLOBL,,"9,912","$2,027,736.48 ","$1,747,968.69 "
,TOTAL,,"11,331","$2,125,524.95 ","$1,825,814.15 "
88368,TC,,760,"$54,506.88 ","$43,423.08 "
,26,,"11,031","$862,280.14 ","$687,358.89 "
,GLOBL,,"77,102","$12,496,919.90 ","$9,990,353.37 "
,TOTAL,,"88,893","$13,413,706.92 ","$10,721,135.34 "
88371,26,,1,$19.13 ,$15.30 
,GLOBL,,11,$340.85 ,$276.65 
,TOTAL,,12,$359.98 ,$291.95 
88372,26,,6,$120.39 ,$96.32 
,GLOBL,,154,"$4,327.18 ","$4,327.18 "
,TOTAL,,160,"$4,447.57 ","$4,423.50 "
88399,26,,28,$758.61 ,$606.89 
,GLOBL,,27,"$2,232.46 ","$1,785.94 "
,TOTAL,,55,"$2,991.07 ","$2,392.83 "
88400,GLOBL,,136,$901.13 ,$901.13 
,TOTAL,,136,$901.13 ,$901.13 
89050,GLOBL,,"17,562","$112,982.60 ","$112,581.42 "
,TOTAL,,"17,562","$112,982.60 ","$112,581.42 "
89051,GLOBL,,"51,146","$384,467.38 ","$383,366.08 "
,TOTAL,,"51,146","$384,467.38 ","$383,366.08 "
89055,GLOBL,,"47,426","$276,395.00 ","$276,114.36 "
,TOTAL,,"47,426","$276,395.00 ","$276,114.36 "
89060,26,,"13,338","$270,598.95 ","$211,548.81 "
,GLOBL,,"49,146","$478,572.89 ","$476,495.09 "
,TOTAL,,"62,484","$749,171.84 ","$688,043.90 "
89100,GLOBL,,143,"$7,402.89 ","$5,826.02 "
,TOTAL,,143,"$7,402.89 ","$5,826.02 "
89105,GLOBL,,131,"$11,082.82 ","$8,801.07 "
,TOTAL,,131,"$11,082.82 ","$8,801.07 "
89125,GLOBL,,"1,514","$8,884.50 ","$8,835.33 "
,TOTAL,,"1,514","$8,884.50 ","$8,835.33 "
89130,GLOBL,,567,"$29,117.04 ","$22,430.99 "
,TOTAL,,567,"$29,117.04 ","$22,430.99 "
89132,GLOBL,,3,$91.88 ,$73.51 
,TOTAL,,3,$91.88 ,$73.51 
89135,GLOBL,,9,$366.93 ,$293.58 
,TOTAL,,9,$366.93 ,$293.58 
89136,GLOBL,,13,$145.86 ,$116.74 
,TOTAL,,13,$145.86 ,$116.74 
89140,GLOBL,,1,$133.73 ,$106.98 
,TOTAL,,1,$133.73 ,$106.98 
89141,GLOBL,,7,$308.74 ,$185.08 
,TOTAL,,7,$308.74 ,$185.08 
89160,GLOBL,,"1,931","$9,660.97 ","$9,651.05 "
,TOTAL,,"1,931","$9,660.97 ","$9,651.05 "
89190,GLOBL,,"18,457","$119,477.27 ","$117,968.47 "
,TOTAL,,"18,457","$119,477.27 ","$117,968.47 "
89220,GLOBL,,687,"$10,225.27 ","$8,025.87 "
,TOTAL,,687,"$10,225.27 ","$8,025.87 "
89225,GLOBL,,118,$532.01 ,$531.81 
,TOTAL,,118,$532.01 ,$531.81 
89230,GLOBL,,29,$128.96 ,$103.15 
,TOTAL,,29,$128.96 ,$103.15 
89235,GLOBL,,1,$7.69 ,$7.69 
,TOTAL,,1,$7.69 ,$7.69 
89240,GLOBL,,"2,213","$120,577.32 ","$120,271.75 "
,TOTAL,,"2,213","$120,577.32 ","$120,271.75 "
89250,GLOBL,,2,"$1,125.00 ","$1,105.00 "
,TOTAL,,2,"$1,125.00 ","$1,105.00 "
89251,GLOBL,,1,$28.46 ,$28.46 
,TOTAL,,1,$28.46 ,$28.46 
89254,GLOBL,,1,$500.00 ,$500.00 
,TOTAL,,1,$500.00 ,$500.00 
89255,GLOBL,,2,$950.00 ,$950.00 
,TOTAL,,2,$950.00 ,$950.00 
89259,GLOBL,,3,$324.00 ,$259.20 
,TOTAL,,3,$324.00 ,$259.20 
89261,GLOBL,,1,$206.00 ,$206.00 
,TOTAL,,1,$206.00 ,$206.00 
89264,GLOBL,,1,$20.19 ,$16.15 
,TOTAL,,1,$20.19 ,$16.15 
89300,GLOBL,,55,$658.24 ,$626.08 
,TOTAL,,55,$658.24 ,$626.08 
89310,GLOBL,,52,$556.24 ,$522.42 
,TOTAL,,52,$556.24 ,$522.42 
89320,GLOBL,,385,"$6,316.65 ","$6,262.57 "
,TOTAL,,385,"$6,316.65 ","$6,262.57 "
89321,GLOBL,,114,"$1,879.60 ","$1,771.81 "
,TOTAL,,114,"$1,879.60 ","$1,771.81 "
89325,GLOBL,,12,$178.32 ,$163.41 
,TOTAL,,12,$178.32 ,$163.41 
89330,GLOBL,,14,$191.52 ,$191.52 
,TOTAL,,14,$191.52 ,$191.52 
89342,GLOBL,,1,$29.93 ,$29.93 
,TOTAL,,1,$29.93 ,$29.93 
,,,,,
