Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 70010 - 79999,,,,,
,BESS REPORTS,CODE RANGES,,,
,GLOBL,,"2,206","$971,384.48 ","$765,719.32 "
,TOTAL,,"6,470","$1,404,249.72 ","$1,106,398.40 "
78478,TC,,"278,617","$16,719,698.55 ","$13,270,621.15 "
,26,,"1,273,950","$41,864,422.08 ","$32,900,659.97 "
,GLOBL,,"1,646,772","$157,094,123.82 ","$124,288,878.96 "
,TOTAL,,"3,199,339","$215,678,244.45 ","$170,460,160.08 "
78480,TC,,"276,997","$16,602,426.58 ","$13,180,499.55 "
,26,,"1,279,030","$41,553,357.37 ","$32,900,452.90 "
,GLOBL,,"1,623,374","$154,153,713.70 ","$122,006,044.66 "
,TOTAL,,"3,179,401","$212,309,497.65 ","$168,086,997.11 "
78481,TC,,"4,513","$875,800.69 ","$697,464.88 "
,26,,"8,261","$425,382.96 ","$336,159.86 "
,GLOBL,,"26,553","$6,851,203.97 ","$5,434,721.17 "
,TOTAL,,"39,327","$8,152,387.62 ","$6,468,345.91 "
78483,TC,,453,"$120,688.50 ","$96,285.52 "
,26,,"1,099","$83,971.74 ","$66,317.24 "
,GLOBL,,"16,769","$6,721,841.62 ","$5,319,838.49 "
,TOTAL,,"18,321","$6,926,501.86 ","$5,482,441.25 "
78491,TC,,10,"$12,158.70 ","$9,726.93 "
,26,,437,"$35,182.28 ","$27,978.80 "
,GLOBL,,96,"$91,721.69 ","$72,318.42 "
,TOTAL,,543,"$139,062.67 ","$110,024.15 "
78492,TC,,261,"$340,471.48 ","$270,564.92 "
,26,,"3,274","$334,130.19 ","$265,182.06 "
,GLOBL,,"5,755","$9,350,505.66 ","$7,425,132.63 "
,TOTAL,,"9,290","$10,025,107.33 ","$7,960,879.61 "
78494,TC,,482,"$119,438.06 ","$94,557.79 "
,26,,"2,106","$135,619.41 ","$106,336.66 "
,GLOBL,,"4,187","$1,474,827.66 ","$1,162,248.13 "
,TOTAL,,"6,775","$1,729,885.13 ","$1,363,142.58 "
78496,TC,,603,"$149,093.88 ","$118,376.75 "
,26,,"2,632","$68,424.95 ","$53,982.12 "
,GLOBL,,"9,624","$2,892,090.41 ","$2,282,069.77 "
,TOTAL,,"12,859","$3,109,609.24 ","$2,454,428.64 "
78499,26,,1,$45.00 ,$36.00 
,GLOBL,,1,$214.48 ,$171.58 
,TOTAL,,2,$259.48 ,$207.58 
78580,TC,,"1,052","$114,028.21 ","$90,521.63 "
,26,,"47,049","$1,841,436.19 ","$1,444,933.87 "
,GLOBL,,"5,157","$718,853.00 ","$569,187.57 "
,TOTAL,,"53,258","$2,674,317.40 ","$2,104,643.07 "
78584,TC,,4,$517.33 ,$401.00 
,26,,"23,175","$1,199,261.81 ","$944,060.61 "
,GLOBL,,371,"$38,707.75 ","$30,686.74 "
,TOTAL,,"23,550","$1,238,486.89 ","$975,148.35 "
78585,TC,,129,"$25,558.20 ","$20,234.89 "
,26,,"108,959","$6,207,791.86 ","$4,875,659.52 "
,GLOBL,,"1,268","$191,168.89 ","$151,399.27 "
,TOTAL,,"110,356","$6,424,518.95 ","$5,047,293.68 "
78586,26,,570,"$11,993.53 ","$9,398.65 "
,GLOBL,,48,"$5,196.38 ","$3,995.41 "
,TOTAL,,618,"$17,189.91 ","$13,394.06 "
78587,TC,,92,"$10,219.18 ","$8,175.46 "
,26,,"5,878","$153,148.29 ","$120,549.01 "
,GLOBL,,478,"$54,867.13 ","$43,738.42 "
,TOTAL,,"6,448","$218,234.60 ","$172,462.89 "
78588,TC,,127,"$15,065.50 ","$11,905.38 "
,26,,"83,361","$4,751,379.48 ","$3,732,944.41 "
,GLOBL,,"2,150","$290,109.74 ","$228,988.47 "
,TOTAL,,"85,638","$5,056,554.72 ","$3,973,838.26 "
78591,TC,,1,$100.33 ,$80.26 
,26,,826,"$18,073.64 ","$14,126.17 "
,GLOBL,,4,$498.17 ,$398.54 
,TOTAL,,831,"$18,672.14 ","$14,604.97 "
78593,TC,,75,"$9,053.00 ","$7,242.40 "
,26,,"13,471","$347,354.94 ","$272,898.45 "
,GLOBL,,112,"$12,188.09 ","$9,750.40 "
,TOTAL,,"13,658","$368,596.03 ","$289,891.25 "
78594,26,,"5,920","$167,363.38 ","$131,539.52 "
,GLOBL,,30,"$4,097.99 ","$3,278.44 "
,TOTAL,,"5,950","$171,461.37 ","$134,817.96 "
78596,TC,,158,"$35,606.80 ","$27,979.64 "
,26,,"7,808","$515,969.61 ","$405,005.98 "
,GLOBL,,"2,524","$698,619.21 ","$551,758.08 "
,TOTAL,,"10,490","$1,250,195.62 ","$984,743.70 "
78599,26,,12,$539.44 ,$431.56 
,TOTAL,,12,$539.44 ,$431.56 
78600,26,,57,"$1,337.80 ","$1,033.18 "
,GLOBL,,37,"$5,296.12 ","$3,884.83 "
,TOTAL,,94,"$6,633.92 ","$4,918.01 "
78601,26,,322,"$8,563.70 ","$6,740.09 "
,GLOBL,,2,$298.60 ,$238.88 
,TOTAL,,324,"$8,862.30 ","$6,978.97 "
78605,TC,,2,$298.86 ,$186.17 
,26,,205,"$5,724.64 ","$4,418.92 "
,GLOBL,,24,"$2,892.43 ","$2,222.92 "
,TOTAL,,231,"$8,915.93 ","$6,828.01 "
78606,TC,,1,$147.99 ,$118.39 
,26,,782,"$26,370.70 ","$20,510.31 "
,GLOBL,,33,"$4,969.70 ","$3,975.81 "
,TOTAL,,816,"$31,488.39 ","$24,604.51 "
78607,TC,,252,"$59,963.21 ","$47,172.07 "
,26,,"5,908","$386,302.08 ","$300,279.97 "
,GLOBL,,"1,071","$327,951.99 ","$257,133.05 "
,TOTAL,,"7,231","$774,217.28 ","$604,585.09 "
78608,TC,,516,"$817,562.59 ","$651,587.59 "
,26,,"2,061","$160,758.41 ","$127,560.91 "
,GLOBL,,"3,772","$6,993,696.95 ","$5,573,790.19 "
,TOTAL,,"6,349","$7,972,017.95 ","$6,352,938.69 "
78609,TC,,15,"$22,892.26 ","$18,313.81 "
,26,,95,"$7,303.25 ","$5,711.88 "
,GLOBL,,60,"$111,738.43 ","$87,894.67 "
,TOTAL,,170,"$141,933.94 ","$111,920.36 "
78610,TC,,5,$282.95 ,$226.35 
,26,,267,"$4,325.85 ","$3,397.12 "
,GLOBL,,8,$494.20 ,$302.17 
,TOTAL,,280,"$5,103.00 ","$3,925.64 "
78615,TC,,15,"$2,343.54 ","$1,763.59 "
,26,,496,"$11,168.58 ","$8,697.03 "
,GLOBL,,152,"$27,482.94 ","$21,605.89 "
,TOTAL,,663,"$40,995.06 ","$32,066.51 "
78630,TC,,20,"$3,137.76 ","$2,510.18 "
,26,,"6,986","$247,690.82 ","$195,523.88 "
,GLOBL,,451,"$100,390.99 ","$77,659.82 "
,TOTAL,,"7,457","$351,219.57 ","$275,693.88 "
78635,26,,58,"$1,869.48 ","$1,478.08 "
,GLOBL,,4,$445.07 ,$356.06 
,TOTAL,,62,"$2,314.55 ","$1,834.14 "
78645,TC,,4,$488.33 ,$349.94 
,26,,"1,241","$36,979.78 ","$28,634.99 "
,GLOBL,,129,"$22,865.61 ","$18,037.59 "
,TOTAL,,"1,374","$60,333.72 ","$47,022.52 "
78647,26,,84,"$4,176.71 ","$3,216.94 "
,GLOBL,,4,"$1,085.37 ",$868.30 
,TOTAL,,88,"$5,262.08 ","$4,085.24 "
78650,26,,252,"$8,084.40 ","$6,334.08 "
,GLOBL,,23,"$2,887.05 ","$2,180.22 "
,TOTAL,,275,"$10,971.45 ","$8,514.30 "
78660,TC,,21,"$1,707.51 ","$1,301.00 "
,26,,223,"$6,135.31 ","$4,619.90 "
,GLOBL,,58,"$6,668.86 ","$4,983.79 "
,TOTAL,,302,"$14,511.68 ","$10,904.69 "
78699,26,,3,$94.23 ,$75.38 
,TOTAL,,3,$94.23 ,$75.38 
78700,TC,,93,"$12,358.00 ","$9,449.48 "
,26,,"1,073","$25,693.51 ","$19,876.01 "
,GLOBL,,480,"$64,577.10 ","$51,017.08 "
,TOTAL,,"1,646","$102,628.61 ","$80,342.57 "
78701,TC,,10,"$1,318.30 ","$1,054.61 "
,26,,"2,415","$61,894.46 ","$48,498.57 "
,GLOBL,,210,"$32,204.17 ","$25,118.46 "
,TOTAL,,"2,635","$95,416.93 ","$74,671.64 "
78704,TC,,27,"$4,176.32 ","$3,341.08 "
,26,,"3,532","$138,711.97 ","$108,775.08 "
,GLOBL,,284,"$43,097.04 ","$33,469.47 "
,TOTAL,,"3,843","$185,985.33 ","$145,585.63 "
78707,TC,,952,"$147,553.29 ","$116,412.44 "
,26,,"32,264","$1,617,093.83 ","$1,264,052.47 "
,GLOBL,,"4,394","$982,896.92 ","$772,617.73 "
,TOTAL,,"37,610","$2,747,544.04 ","$2,153,082.64 "
78708,TC,,574,"$96,168.46 ","$76,228.98 "
,26,,"19,643","$1,245,537.23 ","$971,435.28 "
,GLOBL,,"2,450","$579,008.87 ","$455,350.54 "
,TOTAL,,"22,667","$1,920,714.56 ","$1,503,014.80 "
78709,TC,,139,"$24,246.95 ","$18,891.85 "
,26,,"6,417","$471,744.67 ","$367,793.46 "
,GLOBL,,916,"$233,290.75 ","$184,070.10 "
,TOTAL,,"7,472","$729,282.37 ","$570,755.41 "
78710,TC,,1,$225.48 ,$180.38 
,26,,134,"$4,683.62 ","$3,646.10 "
,GLOBL,,62,"$16,387.18 ","$12,653.40 "
,TOTAL,,197,"$21,296.28 ","$16,479.88 "
78715,TC,,111,"$7,921.61 ","$6,157.33 "
,26,,493,"$8,038.55 ","$6,393.00 "
,GLOBL,,212,"$18,305.73 ","$14,238.76 "
,TOTAL,,816,"$34,265.89 ","$26,789.09 "
78725,TC,,71,"$4,147.82 ","$3,318.54 "
,26,,821,"$16,709.94 ","$12,985.94 "
,GLOBL,,"1,054","$97,890.15 ","$71,282.00 "
,TOTAL,,"1,946","$118,747.91 ","$87,586.48 "
78730,TC,,"1,156","$64,330.59 ","$48,554.43 "
,26,,"1,775","$33,092.57 ","$25,371.42 "
,GLOBL,,"6,736","$470,897.18 ","$361,237.00 "
,TOTAL,,"9,667","$568,320.34 ","$435,162.85 "
78740,TC,,1,$84.00 ,$67.20 
,26,,376,"$12,282.56 ","$9,613.90 "
,GLOBL,,58,"$6,382.89 ","$5,018.14 "
,TOTAL,,435,"$18,749.45 ","$14,699.24 "
78760,TC,,6,$558.46 ,$374.55 
,26,,69,"$2,386.22 ","$1,820.82 "
,GLOBL,,79,"$10,352.49 ","$7,993.21 "
,TOTAL,,154,"$13,297.17 ","$10,188.58 "
78761,TC,,7,$828.64 ,$662.90 
,26,,114,"$4,260.59 ","$3,315.77 "
,GLOBL,,80,"$10,230.17 ","$7,619.77 "
,TOTAL,,201,"$15,319.40 ","$11,598.44 "
78799,26,,28,"$3,609.79 ","$2,887.85 "
,TOTAL,,28,"$3,609.79 ","$2,887.85 "
78800,TC,,22,"$2,405.97 ","$1,924.80 "
,26,,"3,150","$110,180.24 ","$86,701.33 "
,GLOBL,,365,"$56,738.73 ","$43,885.29 "
,TOTAL,,"3,537","$169,324.94 ","$132,511.42 "
78801,TC,,9,"$1,482.43 ","$1,162.84 "
,26,,"1,509","$64,383.18 ","$50,719.61 "
,GLOBL,,293,"$59,774.81 ","$46,636.37 "
,TOTAL,,"1,811","$125,640.42 ","$98,518.82 "
78802,TC,,199,"$29,581.44 ","$23,253.63 "
,26,,"8,212","$323,070.49 ","$253,331.94 "
,GLOBL,,"1,595","$291,208.08 ","$228,123.62 "
,TOTAL,,"10,006","$643,860.01 ","$504,709.19 "
78803,TC,,115,"$28,644.63 ","$22,367.05 "
,26,,"7,502","$429,905.19 ","$335,057.93 "
,GLOBL,,"2,033","$647,934.52 ","$511,679.09 "
,TOTAL,,"9,650","$1,106,484.34 ","$869,104.07 "
78804,TC,,24,"$9,103.43 ","$6,979.67 "
,26,,"2,985","$168,138.13 ","$132,423.67 "
,GLOBL,,396,"$184,813.22 ","$146,316.08 "
,TOTAL,,"3,405","$362,054.78 ","$285,719.42 "
78805,TC,,80,"$10,443.68 ","$8,354.94 "
,26,,"15,282","$590,324.48 ","$464,762.29 "
,GLOBL,,"1,592","$248,307.98 ","$196,706.26 "
,TOTAL,,"16,954","$849,076.14 ","$669,823.49 "
78806,TC,,49,"$10,974.55 ","$8,637.78 "
,26,,"28,237","$1,269,926.38 ","$1,004,264.14 "
,GLOBL,,794,"$207,386.49 ","$163,571.21 "
,TOTAL,,"29,080","$1,488,287.42 ","$1,176,473.13 "
78807,TC,,12,"$2,926.08 ","$2,226.57 "
,26,,"1,908","$108,812.85 ","$85,878.58 "
,GLOBL,,164,"$49,360.07 ","$39,273.23 "
,TOTAL,,"2,084","$161,099.00 ","$127,378.38 "
78811,TC,,459,"$817,207.11 ","$650,701.74 "
,26,,"5,049","$411,177.01 ","$326,900.49 "
,GLOBL,,"2,015","$3,965,363.20 ","$3,160,746.44 "
,TOTAL,,"7,523","$5,193,747.32 ","$4,138,348.67 "
78812,TC,,"17,407","$33,785,893.64 ","$26,843,316.55 "
,26,,"51,973","$5,259,994.82 ","$4,176,323.91 "
,GLOBL,,"43,462","$94,014,327.75 ","$74,599,123.29 "
,TOTAL,,"112,842","$133,060,216.21 ","$105,618,763.75 "
78813,TC,,"2,488","$5,131,134.82 ","$4,055,740.03 "
,26,,"13,322","$1,401,340.58 ","$1,112,972.58 "
,GLOBL,,"10,027","$22,461,722.98 ","$17,799,552.36 "
,TOTAL,,"25,837","$28,994,198.38 ","$22,968,264.97 "
78814,TC,,582,"$1,035,476.56 ","$823,459.74 "
,26,,"3,361","$387,675.38 ","$307,791.42 "
,GLOBL,,"2,059","$4,760,869.77 ","$3,789,764.25 "
,TOTAL,,"6,002","$6,184,021.71 ","$4,921,015.41 "
78815,TC,,"19,887","$45,852,767.01 ","$36,534,052.71 "
,26,,"88,793","$11,457,309.23 ","$9,110,328.80 "
,GLOBL,,"65,289","$163,890,286.90 ","$130,276,877.03 "
,TOTAL,,"173,969","$221,200,363.14 ","$175,921,258.54 "
78816,TC,,"3,132","$7,309,190.52 ","$5,812,525.79 "
,26,,"12,454","$1,624,423.84 ","$1,287,937.72 "
,GLOBL,,"9,644","$25,183,896.27 ","$20,000,069.94 "
,TOTAL,,"25,230","$34,117,510.63 ","$27,100,533.45 "
78999,TC,,1,"$1,934.22 ","$1,547.38 "
,26,,500,"$33,088.25 ","$26,428.94 "
,GLOBL,,308,"$69,157.94 ","$55,018.66 "
,TOTAL,,809,"$104,180.41 ","$82,994.98 "
79005,TC,,459,"$41,827.71 ","$33,045.71 "
,26,,"12,299","$1,139,344.09 ","$897,727.86 "
,GLOBL,,"2,911","$547,045.88 ","$433,331.76 "
,TOTAL,,"15,669","$1,728,217.68 ","$1,364,105.33 "
79101,TC,,321,"$28,935.80 ","$23,140.98 "
,26,,"1,328","$137,792.67 ","$109,290.29 "
,GLOBL,,"2,551","$472,451.18 ","$373,468.52 "
,TOTAL,,"4,200","$639,179.65 ","$505,899.79 "
79200,26,,29,"$3,131.48 ","$2,505.22 "
,GLOBL,,2,$385.00 ,$308.00 
,TOTAL,,31,"$3,516.48 ","$2,813.22 "
79300,26,,7,$604.86 ,$483.89 
,GLOBL,,635,"$33,393.00 ","$26,714.40 "
,TOTAL,,642,"$33,997.86 ","$27,198.29 "
79403,TC,,1,$158.39 ,$126.71 
,26,,476,"$59,454.72 ","$46,959.61 "
,GLOBL,,114,"$29,884.53 ","$23,668.41 "
,TOTAL,,591,"$89,497.64 ","$70,754.73 "
79440,26,,5,$558.65 ,$446.93 
,GLOBL,,186,"$45,098.42 ","$35,878.90 "
,TOTAL,,191,"$45,657.07 ","$36,325.83 "
79445,26,,249,"$31,640.28 ","$25,050.27 "
,GLOBL,,36,"$1,580.48 ","$1,259.12 "
,TOTAL,,285,"$33,220.76 ","$26,309.39 "
79999,26,,54,"$1,454.98 ","$1,164.02 "
,GLOBL,,330,"$12,215.72 ","$9,748.31 "
,TOTAL,,384,"$13,670.70 ","$10,912.33 "
,,,,,
