Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 20000 - 29999,,,,,
,BESS REPORTS,CODE RANGES,,,
25025,SG,,1,$523.97 ,$419.18 
,OTHER,,93,"$61,519.18 ","$48,945.72 "
,TOTAL,,94,"$62,043.15 ","$49,364.90 "
25028,SG,,71,"$21,158.81 ","$16,643.67 "
,OTHER,,"2,083","$960,459.71 ","$762,199.30 "
,TOTAL,,"2,154","$981,618.52 ","$778,842.97 "
25031,SG,,3,"$1,100.24 ",$880.19 
,OTHER,,45,"$16,698.19 ","$13,198.35 "
,TOTAL,,48,"$17,798.43 ","$14,078.54 "
25035,AS,,1,$118.67 ,$94.94 
,SG,,9,"$3,356.41 ","$2,685.14 "
,OTHER,,153,"$111,746.81 ","$88,990.97 "
,TOTAL,,163,"$115,221.89 ","$91,771.05 "
25040,AS,,9,$557.23 ,$445.79 
,SG,,52,"$29,496.00 ","$23,076.37 "
,OTHER,,383,"$184,908.29 ","$146,349.02 "
,TOTAL,,444,"$214,961.52 ","$169,871.18 "
25065,OTHER,,937,"$159,047.20 ","$124,661.96 "
,TOTAL,,937,"$159,047.20 ","$124,661.96 "
25066,SG,,53,"$19,518.29 ","$15,526.65 "
,OTHER,,347,"$129,466.88 ","$102,429.59 "
,TOTAL,,400,"$148,985.17 ","$117,956.24 "
25075,SG,,764,"$261,726.91 ","$207,055.65 "
,OTHER,,"3,413","$1,057,810.79 ","$830,602.42 "
,TOTAL,,"4,177","$1,319,537.70 ","$1,037,658.07 "
25076,SG,,445,"$200,027.86 ","$157,302.50 "
,OTHER,,"1,805","$938,147.13 ","$739,926.74 "
,TOTAL,,"2,250","$1,138,174.99 ","$897,229.24 "
25077,SG,,107,"$47,081.44 ","$36,871.86 "
,OTHER,,710,"$598,392.05 ","$476,152.78 "
,TOTAL,,817,"$645,473.49 ","$513,024.64 "
25085,AS,,9,$494.37 ,$376.47 
,SG,,23,"$6,584.38 ","$5,118.99 "
,80'S,,4,$255.22 ,$204.18 
,OTHER,,66,"$24,202.88 ","$18,816.49 "
,TOTAL,,102,"$31,536.85 ","$24,516.13 "
25100,AS,,1,$36.57 ,$29.26 
,SG,,10,"$3,295.41 ","$2,394.45 "
,OTHER,,66,"$19,732.66 ","$15,415.51 "
,TOTAL,,77,"$23,064.64 ","$17,839.22 "
25101,AS,,1,$52.25 ,$41.80 
,SG,,59,"$20,728.41 ","$16,236.52 "
,80'S,,7,$285.75 ,$228.60 
,OTHER,,268,"$85,932.81 ","$67,607.60 "
,TOTAL,,335,"$106,999.22 ","$84,114.52 "
25105,AS,,7,$344.37 ,$275.48 
,SG,,151,"$85,260.48 ","$67,901.63 "
,80'S,,4,$257.52 ,$206.02 
,OTHER,,501,"$209,837.87 ","$166,661.69 "
,TOTAL,,663,"$295,700.24 ","$235,044.82 "
25107,AS,,13,$856.72 ,$685.38 
,SG,,32,"$12,362.93 ","$8,639.27 "
,80'S,,5,$376.06 ,$300.85 
,OTHER,,110,"$49,499.62 ","$39,058.33 "
,TOTAL,,160,"$63,095.33 ","$48,683.83 "
25110,SG,,104,"$47,044.21 ","$37,450.79 "
,OTHER,,401,"$149,238.85 ","$117,910.08 "
,TOTAL,,505,"$196,283.06 ","$155,360.87 "
25111,SG,,"2,294","$1,068,790.08 ","$838,265.70 "
,OTHER,,"6,595","$1,772,050.01 ","$1,387,678.91 "
,TOTAL,,"8,889","$2,840,840.09 ","$2,225,944.61 "
25112,SG,,177,"$106,642.00 ","$84,194.32 "
,OTHER,,547,"$194,229.56 ","$151,727.73 "
,TOTAL,,724,"$300,871.56 ","$235,922.05 "
25115,SG,,"1,355","$810,921.45 ","$639,223.83 "
,OTHER,,"4,465","$4,024,730.78 ","$3,182,002.89 "
,TOTAL,,"5,820","$4,835,652.23 ","$3,821,226.72 "
25116,AS,,18,"$1,449.59 ","$1,159.68 "
,SG,,398,"$235,930.04 ","$184,308.64 "
,80'S,,12,"$1,018.58 ",$814.89 
,OTHER,,"1,109","$774,703.52 ","$612,247.51 "
,TOTAL,,"1,537","$1,013,101.73 ","$798,530.72 "
25118,SG,,411,"$138,130.71 ","$109,163.64 "
,OTHER,,"1,306","$409,371.26 ","$322,833.05 "
,TOTAL,,"1,717","$547,501.97 ","$431,996.69 "
25119,AS,,8,$456.73 ,$365.39 
,SG,,28,"$11,248.06 ","$8,814.51 "
,80'S,,2,$120.35 ,$96.28 
,OTHER,,122,"$43,251.53 ","$34,077.58 "
,TOTAL,,160,"$55,076.67 ","$43,353.76 "
25120,AS,,3,$296.89 ,$237.52 
,SG,,54,"$23,109.84 ","$17,886.68 "
,OTHER,,144,"$88,313.76 ","$70,238.02 "
,TOTAL,,201,"$111,720.49 ","$88,362.22 "
25125,SG,,3,$998.49 ,$798.79 
,OTHER,,16,"$12,134.43 ","$9,707.54 "
,TOTAL,,19,"$13,132.92 ","$10,506.33 "
25126,AS,,4,$390.84 ,$312.67 
,SG,,5,"$2,549.38 ","$1,960.20 "
,80'S,,2,$289.77 ,$231.82 
,OTHER,,37,"$25,405.74 ","$19,728.34 "
,TOTAL,,48,"$28,635.73 ","$22,233.03 "
25130,AS,,4,$187.89 ,$150.32 
,SG,,71,"$25,620.32 ","$20,369.59 "
,OTHER,,184,"$61,240.22 ","$48,470.34 "
,TOTAL,,259,"$87,048.43 ","$68,990.25 "
25135,AS,,2,$110.19 ,$88.15 
,SG,,8,"$3,189.11 ","$2,551.28 "
,80'S,,1,$42.98 ,$34.38 
,OTHER,,29,"$12,573.58 ","$9,970.89 "
,TOTAL,,40,"$15,915.86 ","$12,644.70 "
25136,AS,,1,$73.83 ,$59.06 
,SG,,1,$245.08 ,$196.06 
,80'S,,1,$78.13 ,$62.50 
,OTHER,,9,"$3,486.55 ","$2,789.23 "
,TOTAL,,12,"$3,883.59 ","$3,106.85 "
25145,AS,,2,$198.34 ,$158.67 
,SG,,4,"$1,064.44 ",$851.56 
,80'S,,1,$113.08 ,$90.46 
,OTHER,,42,"$25,523.47 ","$20,418.75 "
,TOTAL,,49,"$26,899.33 ","$21,519.44 "
25150,SG,,39,"$10,760.95 ","$8,498.16 "
,OTHER,,109,"$51,701.11 ","$40,854.97 "
,TOTAL,,148,"$62,462.06 ","$49,353.13 "
25151,AS,,12,"$1,153.28 ",$922.62 
,SG,,23,"$6,046.77 ","$4,837.42 "
,80'S,,5,$546.08 ,$436.86 
,OTHER,,106,"$72,371.22 ","$57,836.19 "
,TOTAL,,146,"$80,117.35 ","$64,033.09 "
25170,OTHER,,26,"$23,996.49 ","$19,087.59 "
,TOTAL,,26,"$23,996.49 ","$19,087.59 "
25210,AS,,20,$763.58 ,$610.85 
,SG,,355,"$125,285.78 ","$99,495.18 "
,80'S,,2,$149.82 ,$119.85 
,OTHER,,"1,128","$363,983.75 ","$285,179.33 "
,TOTAL,,"1,505","$490,182.93 ","$385,405.21 "
25215,AS,,59,"$5,063.21 ","$3,975.00 "
,SG,,190,"$111,724.95 ","$86,614.30 "
,80'S,,13,"$1,306.31 ","$1,031.44 "
,OTHER,,618,"$370,593.36 ","$290,125.84 "
,TOTAL,,880,"$488,687.83 ","$381,746.58 "
25230,SG,,116,"$53,857.79 ","$42,229.13 "
,OTHER,,408,"$106,175.06 ","$84,120.23 "
,TOTAL,,524,"$160,032.85 ","$126,349.36 "
25240,AS,,34,"$1,445.04 ","$1,150.79 "
,SG,,350,"$184,649.49 ","$146,288.66 "
,80'S,,13,$596.72 ,$477.40 
,OTHER,,"1,477","$472,247.18 ","$372,546.51 "
,TOTAL,,"1,874","$658,938.43 ","$520,463.36 "
25246,OTHER,,900,"$116,455.04 ","$90,717.94 "
,TOTAL,,900,"$116,455.04 ","$90,717.94 "
25248,SG,,39,"$15,399.62 ","$12,113.62 "
,OTHER,,349,"$157,463.30 ","$124,805.05 "
,TOTAL,,388,"$172,862.92 ","$136,918.67 "
25250,AS,,4,$174.61 ,$139.69 
,SG,,4,$854.18 ,$683.35 
,80'S,,1,$95.06 ,$76.05 
,OTHER,,43,"$17,017.00 ","$13,613.61 "
,TOTAL,,52,"$18,140.85 ","$14,512.70 "
25251,AS,,1,$95.84 ,$76.67 
,SG,,3,$697.05 ,$557.65 
,80'S,,2,$106.14 ,$84.91 
,OTHER,,23,"$9,707.77 ","$7,426.15 "
,TOTAL,,29,"$10,606.80 ","$8,145.38 "
25259,OTHER,,213,"$62,613.92 ","$49,454.27 "
,TOTAL,,213,"$62,613.92 ","$49,454.27 "
25260,AS,,1,$52.07 ,$41.66 
,SG,,86,"$42,682.63 ","$33,648.42 "
,OTHER,,"1,032","$582,977.67 ","$461,120.51 "
,TOTAL,,"1,119","$625,712.37 ","$494,810.59 "
25263,AS,,2,$159.90 ,$127.92 
,SG,,17,"$4,430.49 ","$3,544.37 "
,80'S,,10,$868.69 ,$685.59 
,OTHER,,84,"$46,594.05 ","$35,842.76 "
,TOTAL,,113,"$52,053.13 ","$40,200.64 "
25265,AS,,3,$307.20 ,$245.76 
,SG,,9,"$4,046.85 ","$3,237.49 "
,80'S,,4,$461.17 ,$368.93 
,OTHER,,36,"$30,013.69 ","$23,922.97 "
,TOTAL,,52,"$34,828.91 ","$27,775.15 "
25270,AS,,10,$832.15 ,$665.72 
,SG,,142,"$66,847.76 ","$52,582.62 "
,80'S,,7,$485.09 ,$388.08 
,OTHER,,870,"$398,769.26 ","$316,839.67 "
,TOTAL,,"1,029","$466,934.26 ","$370,476.09 "
25272,AS,,2,$155.32 ,$124.25 
,SG,,21,"$8,009.65 ","$6,407.69 "
,OTHER,,164,"$90,447.94 ","$71,400.06 "
,TOTAL,,187,"$98,612.91 ","$77,932.00 "
25274,AS,,6,$531.48 ,$364.60 
,SG,,12,"$5,540.20 ","$4,432.16 "
,80'S,,6,$763.98 ,$611.18 
,OTHER,,95,"$63,934.05 ","$50,631.03 "
,TOTAL,,119,"$70,769.71 ","$56,038.97 "
25275,AS,,1,$88.36 ,$70.69 
,SG,,11,"$6,615.82 ","$5,292.66 "
,OTHER,,72,"$35,396.69 ","$28,141.39 "
,TOTAL,,84,"$42,100.87 ","$33,504.74 "
25280,AS,,7,$491.44 ,$393.16 
,SG,,143,"$65,216.82 ","$52,173.42 "
,80'S,,14,"$1,270.59 ",$938.10 
,OTHER,,"1,053","$538,767.27 ","$427,584.68 "
,TOTAL,,"1,217","$605,746.12 ","$481,089.36 "
25290,AS,,1,$155.00 ,$124.00 
,SG,,196,"$62,052.03 ","$49,191.91 "
,OTHER,,"1,492","$758,402.87 ","$602,144.50 "
,TOTAL,,"1,689","$820,609.90 ","$651,460.41 "
25295,SG,,238,"$82,264.69 ","$64,616.87 "
,OTHER,,"1,409","$729,900.93 ","$576,507.72 "
,TOTAL,,"1,647","$812,165.62 ","$641,124.59 "
25300,AS,,17,$854.28 ,$683.46 
,SG,,22,"$6,845.54 ","$5,444.07 "
,80'S,,7,$451.85 ,$361.49 
,OTHER,,88,"$35,192.01 ","$27,689.80 "
,TOTAL,,134,"$43,343.68 ","$34,178.82 "
25301,AS,,12,$659.96 ,$527.98 
,SG,,41,"$12,714.28 ","$10,171.42 "
,80'S,,11,$669.55 ,$535.64 
,OTHER,,148,"$59,373.87 ","$47,097.40 "
,TOTAL,,212,"$73,417.66 ","$58,332.44 "
25310,AS,,726,"$73,368.84 ","$57,927.67 "
,SG,,"2,028","$563,675.49 ","$445,554.14 "
,80'S,,174,"$19,642.19 ","$15,286.50 "
,OTHER,,"6,165","$4,511,030.14 ","$3,547,425.20 "
,TOTAL,,"9,093","$5,167,716.66 ","$4,066,193.51 "
25312,AS,,22,"$2,721.15 ","$2,176.91 "
,SG,,104,"$44,018.61 ","$34,736.40 "
,80'S,,35,"$4,422.13 ","$3,537.66 "
,OTHER,,263,"$220,895.19 ","$174,034.56 "
,TOTAL,,424,"$272,057.08 ","$214,485.53 "
25315,AS,,3,$422.72 ,$338.18 
,SG,,3,"$1,476.37 ","$1,181.09 "
,80'S,,1,$143.86 ,$115.09 
,OTHER,,55,"$54,459.22 ","$43,408.91 "
,TOTAL,,62,"$56,502.17 ","$45,043.27 "
25316,AS,,4,$583.47 ,$466.76 
,SG,,1,$245.36 ,$196.29 
,OTHER,,22,"$21,656.81 ","$16,743.23 "
,TOTAL,,27,"$22,485.64 ","$17,406.28 "
25320,AS,,52,"$5,921.05 ","$4,686.05 "
,SG,,139,"$55,981.85 ","$43,797.64 "
,80'S,,17,"$2,337.99 ","$1,870.39 "
,OTHER,,616,"$510,643.58 ","$401,902.24 "
,TOTAL,,824,"$574,884.47 ","$452,256.32 "
25332,AS,,52,"$5,639.47 ","$4,511.59 "
,SG,,105,"$69,486.76 ","$54,769.47 "
,80'S,,10,"$1,214.52 ",$971.61 
,OTHER,,290,"$223,351.56 ","$175,751.54 "
,TOTAL,,457,"$299,692.31 ","$236,004.21 "
25335,80'S,,1,$97.98 ,$78.38 
,OTHER,,2,"$1,088.74 ",$870.99 
,TOTAL,,3,"$1,186.72 ",$949.37 
25337,SG,,63,"$42,893.59 ","$33,813.92 "
,OTHER,,249,"$188,359.87 ","$148,379.87 "
,TOTAL,,312,"$231,253.46 ","$182,193.79 "
25350,AS,,35,"$3,914.83 ","$3,131.88 "
,SG,,16,"$7,290.54 ","$5,656.44 "
,80'S,,23,"$3,058.43 ","$2,446.73 "
,OTHER,,226,"$190,009.79 ","$150,386.84 "
,TOTAL,,300,"$204,273.59 ","$161,621.89 "
25355,AS,,2,$198.44 ,$158.76 
,80'S,,1,$73.53 ,$58.82 
,OTHER,,8,"$6,800.59 ","$5,440.46 "
,TOTAL,,11,"$7,072.56 ","$5,658.04 "
25360,AS,,27,"$2,398.69 ","$1,918.94 "
,SG,,14,"$5,279.08 ","$4,223.25 "
,80'S,,14,"$1,691.03 ","$1,352.83 "
,OTHER,,175,"$122,077.91 ","$96,963.71 "
,TOTAL,,230,"$131,446.71 ","$104,458.73 "
25365,AS,,2,$291.72 ,$233.38 
,80'S,,2,$317.80 ,$89.08 
,OTHER,,14,"$14,426.03 ","$11,452.83 "
,TOTAL,,18,"$15,035.55 ","$11,775.29 "
25370,OTHER,,4,"$4,001.23 ","$3,200.98 "
,TOTAL,,4,"$4,001.23 ","$3,200.98 "
25375,OTHER,,2,"$2,242.25 ","$1,793.80 "
,TOTAL,,2,"$2,242.25 ","$1,793.80 "
25390,AS,,23,"$2,974.00 ","$2,379.23 "
,SG,,50,"$20,216.04 ","$15,629.64 "
,80'S,,12,"$1,683.73 ","$1,346.99 "
,OTHER,,239,"$223,489.99 ","$175,065.73 "
,TOTAL,,324,"$248,363.76 ","$194,421.59 "
25391,AS,,3,$510.38 ,$408.31 
,SG,,3,"$1,236.45 ",$989.16 
,80'S,,2,$287.77 ,$230.22 
,OTHER,,35,"$40,740.89 ","$32,127.52 "
,TOTAL,,43,"$42,775.49 ","$33,755.21 "
25392,AS,,1,$160.82 ,$128.66 
,OTHER,,5,"$5,769.97 ","$4,615.97 "
,TOTAL,,6,"$5,930.79 ","$4,744.63 "
25393,OTHER,,1,"$1,204.96 ",$963.97 
,TOTAL,,1,"$1,204.96 ",$963.97 
25394,AS,,4,$192.32 ,$153.87 
,OTHER,,19,"$10,417.65 ","$8,334.12 "
,TOTAL,,23,"$10,609.97 ","$8,487.99 "
25400,AS,,85,"$11,573.52 ","$9,258.85 "
,SG,,49,"$22,531.93 ","$17,755.35 "
,80'S,,33,"$4,778.85 ","$3,810.37 "
,OTHER,,528,"$506,037.47 ","$400,901.88 "
,TOTAL,,695,"$544,921.77 ","$431,726.45 "
25405,AS,,58,"$9,826.24 ","$7,772.99 "
,SG,,52,"$30,483.70 ","$23,779.74 "
,80'S,,33,"$6,217.66 ","$4,842.13 "
,OTHER,,485,"$590,002.71 ","$463,809.72 "
,TOTAL,,628,"$636,530.31 ","$500,204.58 "
25415,AS,,6,$935.18 ,$748.15 
,SG,,3,"$1,247.79 ",$998.23 
,80'S,,6,"$1,111.91 ",$889.52 
,OTHER,,51,"$51,118.22 ","$40,141.07 "
,TOTAL,,66,"$54,413.10 ","$42,776.97 "
25420,AS,,8,"$1,501.14 ","$1,200.92 "
,SG,,5,"$2,796.21 ","$2,236.97 "
,80'S,,4,$930.17 ,$744.13 
,OTHER,,59,"$79,938.58 ","$62,395.94 "
,TOTAL,,76,"$85,166.10 ","$66,577.96 "
25425,AS,,5,$904.80 ,$723.83 
,SG,,3,"$1,245.54 ",$996.43 
,80'S,,2,$427.10 ,$253.68 
,OTHER,,33,"$39,020.90 ","$31,216.72 "
,TOTAL,,43,"$41,598.34 ","$33,190.66 "
25426,80'S,,1,$177.42 ,$141.94 
,OTHER,,2,"$2,081.25 ","$1,665.00 "
,TOTAL,,3,"$2,258.67 ","$1,806.94 "
25430,OTHER,,8,"$3,395.21 ","$2,716.16 "
,TOTAL,,8,"$3,395.21 ","$2,716.16 "
25431,OTHER,,17,"$12,496.90 ","$9,479.05 "
,TOTAL,,17,"$12,496.90 ","$9,479.05 "
25440,AS,,13,"$1,271.57 ",$960.70 
,SG,,28,"$15,931.47 ","$12,745.19 "
,80'S,,3,$404.96 ,$323.97 
,OTHER,,108,"$79,480.08 ","$60,373.72 "
,TOTAL,,152,"$97,088.08 ","$74,403.58 "
25441,AS,,2,$239.73 ,$191.78 
,OTHER,,7,"$6,538.30 ","$4,394.29 "
,TOTAL,,9,"$6,778.03 ","$4,586.07 "
25442,AS,,5,$522.71 ,$418.17 
,SG,,1,$349.49 ,$279.59 
,80'S,,5,$486.68 ,$327.07 
,OTHER,,70,"$41,410.59 ","$32,045.00 "
,TOTAL,,81,"$42,769.47 ","$33,069.83 "
25443,SG,,5,"$3,147.10 ","$2,517.69 "
,80'S,,5,$495.03 ,$396.01 
,OTHER,,14,"$9,788.13 ","$7,830.51 "
,TOTAL,,24,"$13,430.26 ","$10,744.21 "
25444,AS,,1,$103.85 ,$83.08 
,SG,,2,"$1,399.23 ","$1,119.39 "
,OTHER,,4,"$2,925.58 ","$1,923.66 "
,TOTAL,,7,"$4,428.66 ","$3,126.13 "
25445,SG,,101,"$68,349.54 ","$52,080.04 "
,OTHER,,460,"$284,630.70 ","$224,338.01 "
,TOTAL,,561,"$352,980.24 ","$276,418.05 "
25446,AS,,5,$770.60 ,$616.48 
,SG,,5,"$4,871.13 ","$3,896.91 "
,80'S,,7,"$1,223.83 ",$909.60 
,OTHER,,108,"$121,531.54 ","$97,076.00 "
,TOTAL,,125,"$128,397.10 ","$102,498.99 "
25447,AS,,"1,290","$100,065.85 ","$79,038.54 "
,SG,,"4,132","$2,872,027.72 ","$2,258,720.22 "
,80'S,,324,"$31,400.44 ","$24,823.18 "
,OTHER,,"10,460","$5,794,376.96 ","$4,540,594.15 "
,TOTAL,,"16,206","$8,797,870.97 ","$6,903,176.09 "
25449,AS,,10,"$1,372.93 ","$1,010.35 "
,SG,,22,"$15,621.04 ","$12,471.37 "
,80'S,,6,$931.13 ,$744.92 
,OTHER,,79,"$78,355.22 ","$61,921.05 "
,TOTAL,,117,"$96,280.32 ","$76,147.69 "
25450,SG,,1,$254.71 ,$203.77 
,OTHER,,1,$821.44 ,$657.15 
,TOTAL,,2,"$1,076.15 ",$860.92 
25490,AS,,2,$253.80 ,$203.04 
,SG,,1,$512.18 ,$409.74 
,OTHER,,41,"$33,592.04 ","$26,218.25 "
,TOTAL,,44,"$34,358.02 ","$26,831.03 "
25491,OTHER,,4,"$3,460.28 ","$2,768.22 "
,TOTAL,,4,"$3,460.28 ","$2,768.22 "
25492,SG,,1,$243.45 ,$194.76 
,OTHER,,5,"$4,511.92 ","$3,609.53 "
,TOTAL,,6,"$4,755.37 ","$3,804.29 "
25500,OTHER,,"1,618","$354,063.98 ","$274,290.03 "
,TOTAL,,"1,618","$354,063.98 ","$274,290.03 "
25505,SG,,15,"$4,617.37 ","$3,693.88 "
,OTHER,,470,"$199,442.57 ","$157,062.82 "
,TOTAL,,485,"$204,059.94 ","$160,756.70 "
25515,AS,,71,"$6,382.66 ","$5,029.09 "
,SG,,49,"$23,712.79 ","$18,404.45 "
,80'S,,29,"$3,195.00 ","$2,407.47 "
,OTHER,,574,"$356,441.94 ","$282,174.03 "
,TOTAL,,723,"$389,732.39 ","$308,015.04 "
25520,OTHER,,61,"$30,358.45 ","$23,889.05 "
,TOTAL,,61,"$30,358.45 ","$23,889.05 "
25525,AS,,25,"$2,868.51 ","$2,294.82 "
,SG,,13,"$8,235.31 ","$6,588.25 "
,80'S,,10,"$1,335.81 ","$1,068.63 "
,OTHER,,214,"$184,839.77 ","$146,776.95 "
,TOTAL,,262,"$197,279.40 ","$156,728.65 "
25526,AS,,9,"$1,208.57 ",$966.83 
,SG,,5,"$3,580.06 ","$2,864.05 "
,80'S,,9,"$1,481.07 ","$1,184.85 "
,OTHER,,114,"$118,707.12 ","$94,045.20 "
,TOTAL,,137,"$124,976.82 ","$99,060.93 "
25530,OTHER,,"2,469","$515,092.54 ","$398,229.43 "
,TOTAL,,"2,469","$515,092.54 ","$398,229.43 "
25535,SG,,6,"$1,316.51 ","$1,053.20 "
,OTHER,,232,"$79,459.87 ","$63,196.48 "
,TOTAL,,238,"$80,776.38 ","$64,249.68 "
25545,AS,,120,"$9,903.67 ","$7,840.36 "
,SG,,68,"$32,594.42 ","$25,802.96 "
,80'S,,74,"$6,745.80 ","$5,387.63 "
,OTHER,,"1,082","$646,660.62 ","$509,599.93 "
,TOTAL,,"1,344","$695,904.51 ","$548,630.88 "
25560,OTHER,,"1,739","$377,049.69 ","$292,156.61 "
,TOTAL,,"1,739","$377,049.69 ","$292,156.61 "
25565,SG,,25,"$10,486.05 ","$8,274.97 "
,OTHER,,"1,164","$514,274.21 ","$405,056.59 "
,TOTAL,,"1,189","$524,760.26 ","$413,331.56 "
25574,AS,,32,"$2,366.76 ","$1,893.41 "
,SG,,7,"$3,597.98 ","$2,878.38 "
,80'S,,19,"$1,610.32 ","$1,276.51 "
,OTHER,,322,"$165,937.45 ","$132,185.94 "
,TOTAL,,380,"$173,512.51 ","$138,234.24 "
25575,AS,,145,"$15,537.71 ","$12,430.29 "
,SG,,16,"$7,802.40 ","$6,241.93 "
,80'S,,64,"$7,908.38 ","$6,209.20 "
,OTHER,,"1,139","$866,867.09 ","$684,592.38 "
,TOTAL,,"1,364","$898,115.58 ","$709,473.80 "
25600,OTHER,,"51,700","$12,474,874.37 ","$9,687,626.99 "
,TOTAL,,"51,700","$12,474,874.37 ","$9,687,626.99 "
25605,SG,,555,"$272,074.93 ","$213,756.67 "
,OTHER,,"32,111","$15,314,719.18 ","$12,078,187.31 "
,TOTAL,,"32,666","$15,586,794.11 ","$12,291,943.98 "
25611,AS,,5,$452.24 ,$361.80 
,SG,,"1,583","$787,727.61 ","$622,497.64 "
,80'S,,1,$103.37 ,$82.70 
,OTHER,,"13,815","$8,586,719.43 ","$6,803,050.10 "
,TOTAL,,"15,404","$9,375,002.65 ","$7,425,992.24 "
25620,AS,,"2,070","$172,819.13 ","$136,674.99 "
,SG,,"1,680","$1,179,877.60 ","$933,190.19 "
,80'S,,712,"$68,353.87 ","$53,811.57 "
,OTHER,,"16,585","$9,847,775.49 ","$7,795,569.43 "
,TOTAL,,"21,047","$11,268,826.09 ","$8,919,246.18 "
25622,OTHER,,"3,032","$746,373.55 ","$577,782.08 "
,TOTAL,,"3,032","$746,373.55 ","$577,782.08 "
25624,AS,,1,$47.59 ,$38.07 
,SG,,3,"$1,112.93 ",$890.34 
,80'S,,1,$52.53 ,$42.02 
,OTHER,,150,"$56,212.65 ","$44,526.84 "
,TOTAL,,155,"$57,425.70 ","$45,497.27 "
25628,AS,,31,"$2,590.59 ","$2,072.47 "
,SG,,47,"$20,417.96 ","$16,075.91 "
,80'S,,9,$758.94 ,$607.16 
,OTHER,,233,"$136,857.21 ","$108,155.69 "
,TOTAL,,320,"$160,624.70 ","$126,911.23 "
25630,OTHER,,"1,945","$501,078.88 ","$391,111.51 "
,TOTAL,,"1,945","$501,078.88 ","$391,111.51 "
25635,SG,,6,"$1,455.57 ",$906.23 
,OTHER,,58,"$20,379.42 ","$16,204.48 "
,TOTAL,,64,"$21,834.99 ","$17,110.71 "
25645,AS,,3,$199.49 ,$159.59 
,SG,,8,"$2,822.77 ","$2,258.22 "
,80'S,,4,$319.09 ,$193.43 
,OTHER,,50,"$20,478.80 ","$16,207.06 "
,TOTAL,,65,"$23,820.15 ","$18,818.30 "
25650,OTHER,,"1,226","$300,664.50 ","$235,914.87 "
,TOTAL,,"1,226","$300,664.50 ","$235,914.87 "
25651,AS,,2,$56.64 ,$45.31 
,OTHER,,74,"$18,133.93 ","$14,287.40 "
,TOTAL,,76,"$18,190.57 ","$14,332.71 "
25652,OTHER,,155,"$52,981.75 ","$41,846.51 "
,TOTAL,,155,"$52,981.75 ","$41,846.51 "
25660,SG,,4,$963.70 ,$573.93 
,OTHER,,163,"$50,978.93 ","$39,661.70 "
,TOTAL,,167,"$51,942.63 ","$40,235.63 "
25670,AS,,21,"$1,097.66 ",$878.12 
,SG,,16,"$4,836.14 ","$3,784.50 "
,80'S,,4,$220.92 ,$176.75 
,OTHER,,128,"$48,715.61 ","$38,644.55 "
,TOTAL,,169,"$54,870.33 ","$43,483.92 "
25671,SG,,9,"$2,308.62 ","$1,846.89 "
,OTHER,,87,"$26,387.42 ","$20,905.65 "
,TOTAL,,96,"$28,696.04 ","$22,752.54 "
25675,AS,,3,$123.64 ,$98.92 
,SG,,3,$949.88 ,$759.91 
,OTHER,,206,"$61,889.23 ","$49,360.07 "
,TOTAL,,212,"$62,962.75 ","$50,218.90 "
25676,AS,,6,$324.23 ,$259.38 
,SG,,8,"$2,032.61 ","$1,626.09 "
,80'S,,9,$534.05 ,$427.26 
,OTHER,,109,"$39,858.39 ","$31,278.64 "
,TOTAL,,132,"$42,749.28 ","$33,591.37 "
25680,SG,,5,"$2,187.37 ","$1,699.25 "
,80'S,,3,$121.93 ,$97.54 
,OTHER,,174,"$67,264.99 ","$53,325.37 "
,TOTAL,,182,"$69,574.29 ","$55,122.16 "
25685,AS,,3,$287.41 ,$229.93 
,SG,,8,"$3,355.58 ","$2,684.45 "
,80'S,,4,$498.82 ,$399.07 
,OTHER,,46,"$29,997.01 ","$23,907.97 "
,TOTAL,,61,"$34,138.82 ","$27,221.42 "
25690,SG,,1,$348.46 ,$278.77 
,OTHER,,39,"$14,737.98 ","$11,618.47 "
,TOTAL,,40,"$15,086.44 ","$11,897.24 "
25695,AS,,3,$206.72 ,$165.38 
,SG,,10,"$3,779.16 ","$2,404.91 "
,80'S,,1,$50.79 ,$40.63 
,OTHER,,56,"$28,740.81 ","$22,587.51 "
,TOTAL,,70,"$32,777.48 ","$25,198.43 "
25800,AS,,44,"$4,259.21 ","$3,407.35 "
,SG,,40,"$20,860.86 ","$16,298.29 "
,80'S,,22,"$2,248.89 ","$1,799.12 "
,OTHER,,407,"$267,993.39 ","$210,081.43 "
,TOTAL,,513,"$295,362.35 ","$231,586.19 "
25805,AS,,8,$896.73 ,$717.39 
,SG,,7,"$4,945.35 ","$3,956.29 "
,80'S,,3,$394.00 ,$315.20 
,OTHER,,69,"$57,363.60 ","$45,363.84 "
,TOTAL,,87,"$63,599.68 ","$50,352.72 "
25810,AS,,100,"$10,083.85 ","$8,067.00 "
,SG,,79,"$54,532.51 ","$42,102.60 "
,80'S,,28,"$3,593.90 ","$2,771.73 "
,OTHER,,566,"$424,326.08 ","$333,186.54 "
,TOTAL,,773,"$492,536.34 ","$386,127.87 "
25820,AS,,30,"$2,234.42 ","$1,787.56 "
,SG,,53,"$28,014.94 ","$21,899.67 "
,80'S,,6,$369.43 ,$295.54 
,OTHER,,256,"$132,656.99 ","$103,529.10 "
,TOTAL,,345,"$163,275.78 ","$127,511.87 "
