CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
MALE GENITALIA,55866,TOTAL,20310,27500571.350000001,21203385.969999999,,,
MALE GENITALIA,55870,OTHER,15,2331.11,1758.51,,,
MALE GENITALIA,55870,TOTAL,15,2331.11,1758.51,,,
MALE GENITALIA,55873,80S,N/A,0,0,,,
MALE GENITALIA,55873,SG,N/A,33786.080000000002,22454.32,,,
MALE GENITALIA,55873,OTHER,1762,2141038.41,1661673.27,,,
MALE GENITALIA,55873,TOTAL,1767,2174824.4900000002,1684127.59,,,
MALE GENITALIA,55875,80S,346,42942.5,33587.56,,,
MALE GENITALIA,55875,SG,299,353265.11,274489.87,,,
MALE GENITALIA,55875,OTHER,6621,5609068.5700000003,4342523.7300000004,,,
MALE GENITALIA,55875,TOTAL,7266,6005276.1800000006,4650601.16,,,
MALE GENITALIA,55876,SG,42,3046.85,2278.2199999999998,,,
MALE GENITALIA,55876,OTHER,16014,1979315.77,1499510.76,,,
MALE GENITALIA,55876,TOTAL,16056,1982362.62,1501788.98,,,
MALE GENITALIA,55899,80S,34,8136.9,6379.31,,,
MALE GENITALIA,55899,OTHER,272,214922.13,167836.46,,,
MALE GENITALIA,55899,TOTAL,306,223059.03,174215.77,,,
MALE GENITALIA,55920,80S,N/A,29.84,23.39,,,
MALE GENITALIA,55920,OTHER,250,118864.45,93323.89,,,
MALE GENITALIA,55920,TOTAL,251,118894.29,93347.28,,,
MALE GENITALIA,55970,OTHER,N/A,3484.82,2732.1,,,
MALE GENITALIA,55970,TOTAL,N/A,3484.82,2732.1,,,
MALE GENITALIA,55980,OTHER,N/A,0,0,,,
MALE GENITALIA,55980,TOTAL,N/A,0,0,,,
MATERNITY,59000,OTHER,174,17605.490000000002,13551.39,,,
MATERNITY,59000,TOTAL,174,17605.490000000002,13551.39,,,
MATERNITY,59001,OTHER,N/A,696.9,546.36,,,
MATERNITY,59001,TOTAL,N/A,696.9,546.36,,,
MATERNITY,59012,OTHER,N/A,320.45,251.23,,,
MATERNITY,59012,TOTAL,N/A,320.45,251.23,,,
MATERNITY,59015,OTHER,15,2355.5300000000002,1688.9,,,
MATERNITY,59015,TOTAL,15,2355.5300000000002,1688.9,,,
MATERNITY,59020,OTHER,98,4132.8500000000004,3035.33,,,
MATERNITY,59020,TOTAL,98,4132.8500000000004,3035.33,,,
MATERNITY,59025,OTHER,22232,796838.8,595341.93999999994,,,
MATERNITY,59025,TOTAL,22232,796838.8,595341.93999999994,,,
MATERNITY,59050,OTHER,N/A,53.83,42.2,,,
MATERNITY,59050,TOTAL,N/A,53.83,42.2,,,
MATERNITY,59051,OTHER,30,1268.08,994.18,,,
MATERNITY,59051,TOTAL,30,1268.08,994.18,,,
MATERNITY,59070,80S,N/A,0,0,,,
MATERNITY,59070,OTHER,N/A,728.85,568.16,,,
MATERNITY,59070,TOTAL,N/A,728.85,568.16,,,
MATERNITY,59074,OTHER,N/A,1555.19,1216.17,,,
MATERNITY,59074,TOTAL,N/A,1555.19,1216.17,,,
MATERNITY,59076,80S,N/A,0,0,,,
MATERNITY,59076,OTHER,N/A,0,0,,,
MATERNITY,59076,TOTAL,N/A,0,0,,,
MATERNITY,59100,OTHER,N/A,2142.91,1680.04,,,
MATERNITY,59100,TOTAL,N/A,2142.91,1680.04,,,
MATERNITY,59120,80S,N/A,526.85,413.03,,,
MATERNITY,59120,OTHER,35,26695.53,20492.88,,,
MATERNITY,59120,TOTAL,39,27222.38,20905.91,,,
MATERNITY,59121,80S,N/A,131.02000000000001,102.72,,,
MATERNITY,59121,OTHER,N/A,3221.32,2525.5100000000002,,,
MATERNITY,59121,TOTAL,N/A,3352.34,2628.23,,,
MATERNITY,59130,OTHER,N/A,851.29,600.49,,,
MATERNITY,59130,TOTAL,N/A,851.29,600.49,,,
MATERNITY,59136,OTHER,N/A,3411.5,2674.6,,,
MATERNITY,59136,TOTAL,N/A,3411.5,2674.6,,,
MATERNITY,59150,80S,N/A,536.05999999999995,420.27,,,
MATERNITY,59150,OTHER,27,19515.05,15237.35,,,
MATERNITY,59150,TOTAL,31,20051.11,15657.62,,,
MATERNITY,59151,80S,12,1463.59,1146.55,,,
MATERNITY,59151,SG,N/A,2136.59,1675.08,,,
MATERNITY,59151,OTHER,162,121606.5,94274.42,,,
MATERNITY,59151,TOTAL,175,125206.68,97096.05,,,
MATERNITY,59160,80S,N/A,24.8,19.440000000000001,,,
MATERNITY,59160,OTHER,116,17172.89,13244.82,,,
MATERNITY,59160,TOTAL,117,17197.689999999999,13264.26,,,
MATERNITY,59200,80S,N/A,0,0,,,
MATERNITY,59200,OTHER,227,11821.45,8585.9500000000007,,,
MATERNITY,59200,TOTAL,227,11821.45,8585.9500000000007,,,
MATERNITY,59300,80S,N/A,35.909999999999997,28.16,,,
MATERNITY,59300,OTHER,39,5109.12,3732.42,,,
MATERNITY,59300,TOTAL,41,5145.03,3760.58,,,
MATERNITY,59320,80S,N/A,23.69,18.57,,,
MATERNITY,59320,OTHER,163,26063.06,19829.2,,,
MATERNITY,59320,TOTAL,164,26086.75,19847.77,,,
MATERNITY,59325,80S,N/A,37.67,29.54,,,
MATERNITY,59325,OTHER,N/A,1002.49,784.97,,,
MATERNITY,59325,TOTAL,N/A,1040.1600000000001,814.51,,,
MATERNITY,59350,80S,N/A,44.35,34.770000000000003,,,
MATERNITY,59350,OTHER,N/A,551.66999999999996,432.52,,,
MATERNITY,59350,TOTAL,N/A,596.02,467.29,,,
MATERNITY,59400,80S,N/A,0,0,,,
MATERNITY,59400,OTHER,3872,8135698.7000000002,6261412.1399999997,,,
MATERNITY,59400,TOTAL,3872,8135698.7000000002,6261412.1399999997,,,
MATERNITY,59409,80S,N/A,544.28,426.72,,,
MATERNITY,59409,OTHER,1953,1627790.6,1260381.24,,,
MATERNITY,59409,TOTAL,1958,1628334.88,1260807.96,,,
MATERNITY,59410,OTHER,1260,1326426.44,1028373.29,,,
MATERNITY,59410,TOTAL,1260,1326426.44,1028373.29,,,
MATERNITY,59412,80S,N/A,16.05,12.58,,,
MATERNITY,59412,OTHER,39,3936.21,2996.94,,,
MATERNITY,59412,TOTAL,40,3952.26,3009.52,,,
MATERNITY,59414,80S,N/A,14.3,11.21,,,
MATERNITY,59414,OTHER,58,4815.8999999999996,3406.93,,,
MATERNITY,59414,TOTAL,59,4830.2,3418.14,,,
MATERNITY,59425,OTHER,1158,388187.57,296948.21999999997,,,
MATERNITY,59425,TOTAL,1158,388187.57,296948.21999999997,,,
MATERNITY,59426,OTHER,1519,747646.68,575595.73,,,
MATERNITY,59426,TOTAL,1519,747646.68,575595.73,,,
MATERNITY,59430,OTHER,1407,233841.89,169113.05,,,
MATERNITY,59430,TOTAL,1407,233841.89,169113.05,,,
MATERNITY,59510,80S,N/A,0,0,,,
MATERNITY,59510,OTHER,3142,7341242.21,5614542.8499999996,,,
MATERNITY,59510,TOTAL,3142,7341242.21,5614542.8499999996,,,
MATERNITY,59514,80S,1511,223173.83,168418.47,,,
MATERNITY,59514,OTHER,1467,1362704.89,1060397.1499999999,,,
MATERNITY,59514,TOTAL,2978,1585878.72,1228815.6200000001,,,
MATERNITY,59515,80S,N/A,0,0,,,
MATERNITY,59515,OTHER,1166,1483310.02,1149026.43,,,
MATERNITY,59515,TOTAL,1166,1483310.02,1149026.43,,,
MATERNITY,59525,80S,N/A,69.790000000000006,54.71,,,
MATERNITY,59525,OTHER,13,6225.63,4873.08,,,
MATERNITY,59525,TOTAL,14,6295.42,4927.79,,,
MATERNITY,59610,OTHER,120,263340.25,201891.75,,,
MATERNITY,59610,TOTAL,120,263340.25,201891.75,,,
MATERNITY,59612,OTHER,48,43778.95,34186.019999999997,,,
MATERNITY,59612,TOTAL,48,43778.95,34186.019999999997,,,
MATERNITY,59614,OTHER,40,46826.06,36124.93,,,
MATERNITY,59614,TOTAL,40,46826.06,36124.93,,,
MATERNITY,59618,OTHER,23,53381.26,41770.65,,,
MATERNITY,59618,TOTAL,23,53381.26,41770.65,,,
MATERNITY,59620,80S,N/A,554.15,440.56,,,
MATERNITY,59620,OTHER,N/A,10149.18,7922.81,,,
MATERNITY,59620,TOTAL,14,10703.33,8363.3700000000008,,,
MATERNITY,59622,80S,N/A,161.75,126.81,,,
MATERNITY,59622,OTHER,13,16935.09,13043.25,,,
MATERNITY,59622,TOTAL,14,17096.84,13170.06,,,
MATERNITY,59812,SG,N/A,1868.68,1465.04,,,
MATERNITY,59812,OTHER,340,101275.21,78048.77,,,
MATERNITY,59812,TOTAL,342,103143.89,79513.81,,,
MATERNITY,59820,80S,N/A,0,0,,,
MATERNITY,59820,SG,N/A,1988.26,1523.22,,,
MATERNITY,59820,OTHER,681,266786.06,204436.61,,,
MATERNITY,59820,TOTAL,683,268774.32,205959.83,,,
MATERNITY,59821,OTHER,49,17174.75,13452.22,,,
MATERNITY,59821,TOTAL,49,17174.75,13452.22,,,
MATERNITY,59830,OTHER,N/A,825.36,647.08000000000004,,,
MATERNITY,59830,TOTAL,N/A,825.36,647.08000000000004,,,
MATERNITY,59840,OTHER,14,2847.65,2230.48,,,
MATERNITY,59840,TOTAL,14,2847.65,2230.48,,,
MATERNITY,59841,OTHER,14,5485.94,4300.9799999999996,,,
MATERNITY,59841,TOTAL,14,5485.94,4300.9799999999996,,,
MATERNITY,59850,OTHER,N/A,360.5,282.63,,,
MATERNITY,59850,TOTAL,N/A,360.5,282.63,,,
MATERNITY,59851,OTHER,N/A,379.11,297.22000000000003,,,
MATERNITY,59851,TOTAL,N/A,379.11,297.22000000000003,,,
MATERNITY,59855,OTHER,N/A,2023.72,1523.4,,,
MATERNITY,59855,TOTAL,N/A,2023.72,1523.4,,,
MATERNITY,59856,OTHER,N/A,973.67,763.35,,,
MATERNITY,59856,TOTAL,N/A,973.67,763.35,,,
MATERNITY,59866,OTHER,N/A,0,0,,,
MATERNITY,59866,TOTAL,N/A,0,0,,,
MATERNITY,59870,OTHER,N/A,2259.4,1760.85,,,
MATERNITY,59870,TOTAL,N/A,2259.4,1760.85,,,
MATERNITY,59871,80S,N/A,40.96,32.11,,,
MATERNITY,59871,OTHER,42,4378.67,3406.19,,,
MATERNITY,59871,TOTAL,44,4419.63,3438.3,,,
MATERNITY,59897,80S,N/A,0,0,,,
MATERNITY,59897,OTHER,N/A,0,0,,,
MATERNITY,59897,TOTAL,N/A,0,0,,,
MATERNITY,59898,OTHER,N/A,232.32,182.14,,,
MATERNITY,59898,TOTAL,N/A,232.32,182.14,,,
MATERNITY,59899,OTHER,N/A,399.81,313.45,,,
MATERNITY,59899,TOTAL,N/A,399.81,313.45,,,
MEDIASTINUM,39000,80S,102,5363.81,4171.03,,,
MEDIASTINUM,39000,SG,N/A,0,0,,,
MEDIASTINUM,39000,OTHER,363,148128.10999999999,115776.95,,,
MEDIASTINUM,39000,TOTAL,465,153491.92000000001,119947.98,,,
MEDIASTINUM,39010,80S,290,29910.23,22954.959999999999,,,
MEDIASTINUM,39010,OTHER,1059,719931.91,557598.68000000005,,,
MEDIASTINUM,39010,TOTAL,1349,749842.14,580553.64,,,
MEDIASTINUM,39200,80S,22,2240.84,1758.31,,,
MEDIASTINUM,39200,OTHER,41,30613.41,24006.89,,,
MEDIASTINUM,39200,TOTAL,63,32854.25,25765.200000000001,,,
MEDIASTINUM,39220,80S,149,22419.599999999999,17260.53,,,
MEDIASTINUM,39220,OTHER,450,462985.13,359372.22,,,
MEDIASTINUM,39220,TOTAL,599,485404.73,376632.75,,,
MEDIASTINUM,39400,80S,N/A,0,0,,,
MEDIASTINUM,39400,OTHER,7553,3497051.66,2713256.66,,,
MEDIASTINUM,39400,TOTAL,7553,3497051.66,2713256.66,,,
MEDIASTINUM,39499,80S,N/A,139.11000000000001,109.06,,,
MEDIASTINUM,39499,OTHER,38,18364.419999999998,14396.45,,,
MEDIASTINUM,39499,TOTAL,39,18503.53,14505.51,,,
MEDIASTINUM,39501,80S,57,4924.88,3859.5,,,
MEDIASTINUM,39501,OTHER,294,169044.13,131494.98000000001,,,
MEDIASTINUM,39501,TOTAL,351,173969.01,135354.48000000001,,,
MEDIASTINUM,39503,80S,N/A,1846.59,1447.73,,,
MEDIASTINUM,39503,OTHER,N/A,11621.49,9111.24,,,
MEDIASTINUM,39503,TOTAL,N/A,13468.08,10558.97,,,
MEDIASTINUM,39540,80S,48,4571.1400000000003,3583.19,,,
MEDIASTINUM,39540,OTHER,149,98818.78,76754.039999999994,,,
MEDIASTINUM,39540,TOTAL,197,103389.92,80337.23,,,
MEDIASTINUM,39541,80S,72,8102.22,6185.71,,,
MEDIASTINUM,39541,OTHER,215,164228.91,127477.4,,,
MEDIASTINUM,39541,TOTAL,287,172331.13,133663.10999999999,,,
MEDIASTINUM,39545,80S,57,6433.9,4977.1099999999997,,,
MEDIASTINUM,39545,OTHER,217,173651.17,133691.57,,,
MEDIASTINUM,39545,TOTAL,274,180085.07,138668.68,,,
MEDIASTINUM,39560,80S,165,11873.81,9217.94,,,
MEDIASTINUM,39560,OTHER,580,258052.01,200103.13,,,
MEDIASTINUM,39560,TOTAL,745,269925.82,209321.07,,,
MEDIASTINUM,39561,80S,55,5906.41,4628.21,,,
MEDIASTINUM,39561,OTHER,267,199907.31,156132.37,,,
MEDIASTINUM,39561,TOTAL,322,205813.72,160760.57999999999,,,
MEDIASTINUM,39599,80S,68,7812.26,6119.73,,,
MEDIASTINUM,39599,OTHER,237,189320.53,148612.49,,,
MEDIASTINUM,39599,TOTAL,305,197132.79,154732.22,,,
MUSCULOSKELETAL,20005,80S,N/A,0,0,,,
MUSCULOSKELETAL,20005,SG,N/A,2335.7199999999998,1831.19,,,
MUSCULOSKELETAL,20005,OTHER,4309,1049251.22,806381.91,,,
MUSCULOSKELETAL,20005,TOTAL,4314,1051586.94,808213.1,,,
MUSCULOSKELETAL,20100,80S,20,1492.27,1169.93,,,
MUSCULOSKELETAL,20100,OTHER,266,144983.85999999999,111411.04,,,
MUSCULOSKELETAL,20100,TOTAL,286,146476.13,112580.97,,,
MUSCULOSKELETAL,20101,80S,N/A,0,0,,,
MUSCULOSKELETAL,20101,OTHER,83,14447.24,11053.12,,,
MUSCULOSKELETAL,20101,TOTAL,83,14447.24,11053.12,,,
MUSCULOSKELETAL,20102,80S,N/A,0,0,,,
MUSCULOSKELETAL,20102,OTHER,406,94968.960000000006,73682.47,,,
MUSCULOSKELETAL,20102,TOTAL,406,94968.960000000006,73682.47,,,
MUSCULOSKELETAL,20103,80S,33,1148.4100000000001,900.28,,,
MUSCULOSKELETAL,20103,SG,N/A,749.66,587.73,,,
MUSCULOSKELETAL,20103,OTHER,1907,590617.67000000004,455596.45,,,
MUSCULOSKELETAL,20103,TOTAL,1942,592515.74000000011,457084.46,,,
MUSCULOSKELETAL,20150,80S,N/A,81.489999999999995,63.89,,,
MUSCULOSKELETAL,20150,OTHER,N/A,1390.33,1090.03,,,
MUSCULOSKELETAL,20150,TOTAL,N/A,1471.82,1153.92,,,
MUSCULOSKELETAL,20200,80S,N/A,0,0,,,
MUSCULOSKELETAL,20200,SG,N/A,800.12,627.29999999999995,,,
MUSCULOSKELETAL,20200,OTHER,737,95623.75,73520.570000000007,,,
MUSCULOSKELETAL,20200,TOTAL,738,96423.87,74147.87000000001,,,
MUSCULOSKELETAL,20205,80S,N/A,0,0,,,
MUSCULOSKELETAL,20205,SG,N/A,4564.12,2667.05,,,
MUSCULOSKELETAL,20205,OTHER,2666,494483.36,380363.41,,,
MUSCULOSKELETAL,20205,TOTAL,2672,499047.48,383030.46,,,
MUSCULOSKELETAL,20206,SG,N/A,556.35,436.18,,,
MUSCULOSKELETAL,20206,OTHER,14108,1061830.1299999999,815035.34,,,
MUSCULOSKELETAL,20206,TOTAL,14109,1062386.48,815471.52,,,
MUSCULOSKELETAL,20220,80S,N/A,0,0,,,
MUSCULOSKELETAL,20220,SG,N/A,898.41,704.36,,,
MUSCULOSKELETAL,20220,OTHER,10457,796350.75,613091.96,,,
MUSCULOSKELETAL,20220,TOTAL,10460,797249.16,613796.31999999995,,,
MUSCULOSKELETAL,20225,80S,N/A,0,0,,,
MUSCULOSKELETAL,20225,SG,N/A,1854.21,1453.69,,,
MUSCULOSKELETAL,20225,OTHER,13694,1738629.37,1345014.43,,,
MUSCULOSKELETAL,20225,TOTAL,13697,1740483.58,1346468.12,,,
MUSCULOSKELETAL,20240,80S,N/A,0,0,,,
MUSCULOSKELETAL,20240,SG,N/A,8360.49,6213.34,,,
MUSCULOSKELETAL,20240,OTHER,3583,711514.75,550093.09,,,
MUSCULOSKELETAL,20240,TOTAL,3592,719875.24,556306.42999999993,,,
MUSCULOSKELETAL,20245,80S,N/A,0,0,,,
MUSCULOSKELETAL,20245,SG,N/A,955.91,749.44,,,
MUSCULOSKELETAL,20245,OTHER,3638,1770664.62,1373248.1,,,
MUSCULOSKELETAL,20245,TOTAL,3639,1771620.53,1373997.54,,,
MUSCULOSKELETAL,20250,80S,N/A,0,0,,,
MUSCULOSKELETAL,20250,OTHER,123,35720.01,27596.54,,,
MUSCULOSKELETAL,20250,TOTAL,123,35720.01,27596.54,,,
MUSCULOSKELETAL,20251,80S,84,3333.61,2613.5300000000002,,,
MUSCULOSKELETAL,20251,OTHER,295,89240.4,69701,,,
MUSCULOSKELETAL,20251,TOTAL,379,92574.01,72314.53,,,
MUSCULOSKELETAL,20500,OTHER,2405,189676.41,146190.09,,,
MUSCULOSKELETAL,20500,TOTAL,2405,189676.41,146190.09,,,
MUSCULOSKELETAL,20501,80S,N/A,0,0,,,
MUSCULOSKELETAL,20501,OTHER,3161,120966.41,93245.81,,,
MUSCULOSKELETAL,20501,TOTAL,3161,120966.41,93245.81,,,
MUSCULOSKELETAL,20520,80S,N/A,0,0,,,
MUSCULOSKELETAL,20520,SG,15,1595.41,1250.79,,,
MUSCULOSKELETAL,20520,OTHER,2378,396522.13,296067.34000000003,,,
MUSCULOSKELETAL,20520,TOTAL,2393,398117.54,297318.13,,,
MUSCULOSKELETAL,20525,80S,N/A,0,0,,,
MUSCULOSKELETAL,20525,SG,23,21160.080000000002,16474.259999999998,,,
MUSCULOSKELETAL,20525,OTHER,2294,803890.81,618519.35,,,
MUSCULOSKELETAL,20525,TOTAL,2317,825050.89,634993.61,,,
MUSCULOSKELETAL,20526,80S,N/A,0,0,,,
MUSCULOSKELETAL,20526,SG,41,766.49,600.97,,,
MUSCULOSKELETAL,20526,OTHER,69431,5644697.3700000001,4205335.97,,,
MUSCULOSKELETAL,20526,TOTAL,69472,5645463.8600000003,4205936.9399999985,,,
MUSCULOSKELETAL,20527,OTHER,8194,653732.38,482711.5,,,
MUSCULOSKELETAL,20527,TOTAL,8194,653732.38,482711.5,,,
MUSCULOSKELETAL,20550,80S,N/A,0,0,,,
MUSCULOSKELETAL,20550,SG,177,3100.26,2381.39,,,
MUSCULOSKELETAL,20550,OTHER,790632,42639574.869999997,31464019.100000001,,,
MUSCULOSKELETAL,20550,TOTAL,790809,42642675.130000003,31466400.489999998,,,
MUSCULOSKELETAL,20551,80S,N/A,0,0,,,
MUSCULOSKELETAL,20551,SG,N/A,228.1,178.82,,,
MUSCULOSKELETAL,20551,OTHER,176118,8368709.2999999998,6224730.4400000004,,,
MUSCULOSKELETAL,20551,TOTAL,176128,8368937.3999999994,6224909.2600000007,,,
MUSCULOSKELETAL,20552,80S,N/A,0,0,,,
MUSCULOSKELETAL,20552,SG,182,4490.1000000000004,3334.13,,,
MUSCULOSKELETAL,20552,OTHER,354929,17015284.640000001,12659449.869999999,,,
MUSCULOSKELETAL,20552,TOTAL,355111,17019774.739999998,12662784,,,
MUSCULOSKELETAL,20553,80S,N/A,0,0,,,
MUSCULOSKELETAL,20553,SG,291,9617.7000000000007,7326.67,,,
MUSCULOSKELETAL,20553,OTHER,298316,17068306.16,12800727.609999999,,,
MUSCULOSKELETAL,20553,TOTAL,298607,17077923.859999999,12808054.279999999,,,
MUSCULOSKELETAL,20555,80S,N/A,48.53,38.049999999999997,,,
MUSCULOSKELETAL,20555,OTHER,164,53709.73,41864.94,,,
MUSCULOSKELETAL,20555,TOTAL,166,53758.26,41902.990000000013,,,
MUSCULOSKELETAL,20600,80S,N/A,0,0,,,
MUSCULOSKELETAL,20600,SG,179,2318.3200000000002,1785.03,,,
MUSCULOSKELETAL,20600,OTHER,395732,16795104.850000001,12334886.609999999,,,
MUSCULOSKELETAL,20600,TOTAL,395911,16797423.170000002,12336671.640000001,,,
MUSCULOSKELETAL,20604,80S,N/A,0,0,,,
MUSCULOSKELETAL,20604,OTHER,27317,1832385.83,1384232.52,,,
MUSCULOSKELETAL,20604,TOTAL,27317,1832385.83,1384232.52,,,
MUSCULOSKELETAL,20605,80S,N/A,0,0,,,
MUSCULOSKELETAL,20605,SG,181,3073.03,2290.4699999999998,,,
MUSCULOSKELETAL,20605,OTHER,463709,21089543.25,15478689.529999999,,,
MUSCULOSKELETAL,20605,TOTAL,463890,21092616.280000001,15480980,,,
MUSCULOSKELETAL,20606,SG,N/A,346.67,271.77,,,
MUSCULOSKELETAL,20606,OTHER,41188,3107182.62,2357210.73,,,
MUSCULOSKELETAL,20606,TOTAL,41197,3107529.29,2357482.5,,,
MUSCULOSKELETAL,20610,80S,N/A,0,0,,,
MUSCULOSKELETAL,20610,SG,1520,39794.639999999999,29703.62,,,
MUSCULOSKELETAL,20610,OTHER,5651213,336003473.29000002,248284257.19,,,
MUSCULOSKELETAL,20610,TOTAL,5652733,336043267.93000001,248313960.81,,,
MUSCULOSKELETAL,20611,80S,N/A,0,0,,,
MUSCULOSKELETAL,20611,SG,122,4873.1499999999996,3758.32,,,
MUSCULOSKELETAL,20611,OTHER,779822.5,73498158.900000006,56030964.68,,,
MUSCULOSKELETAL,20611,TOTAL,779944.5,73503032.050000012,56034723,,,
MUSCULOSKELETAL,20612,80S,N/A,0,0,,,
MUSCULOSKELETAL,20612,SG,N/A,80.430000000000007,63.06,,,
MUSCULOSKELETAL,20612,OTHER,25639,1490927.44,1087445.92,,,
MUSCULOSKELETAL,20612,TOTAL,25644,1491007.87,1087508.98,,,
MUSCULOSKELETAL,20615,80S,N/A,0,0,,,
MUSCULOSKELETAL,20615,SG,N/A,0,0,,,
MUSCULOSKELETAL,20615,OTHER,1015,227363.42,176098.93,,,
MUSCULOSKELETAL,20615,TOTAL,1015,227363.42,176098.93,,,
MUSCULOSKELETAL,20650,80S,N/A,0,0,,,
MUSCULOSKELETAL,20650,SG,130,111197.74,87178.93,,,
MUSCULOSKELETAL,20650,OTHER,2751,479718.63,372071.19,,,
MUSCULOSKELETAL,20650,TOTAL,2881,590916.37,459250.12,,,
MUSCULOSKELETAL,20660,80S,N/A,0,0,,,
MUSCULOSKELETAL,20660,OTHER,846,141086.97,108881.78,,,
MUSCULOSKELETAL,20660,TOTAL,846,141086.97,108881.78,,,
MUSCULOSKELETAL,20661,80S,N/A,0,0,,,
MUSCULOSKELETAL,20661,OTHER,504,197080.45,153089.57,,,
MUSCULOSKELETAL,20661,TOTAL,504,197080.45,153089.57,,,
MUSCULOSKELETAL,20662,OTHER,N/A,231.22,180.38,,,
MUSCULOSKELETAL,20662,TOTAL,N/A,231.22,180.38,,,
MUSCULOSKELETAL,20663,OTHER,N/A,1102.06,864.01,,,
MUSCULOSKELETAL,20663,TOTAL,N/A,1102.06,864.01,,,
MUSCULOSKELETAL,20664,80S,N/A,0,0,,,
MUSCULOSKELETAL,20664,OTHER,22,16895.82,13225.32,,,
MUSCULOSKELETAL,20664,TOTAL,22,16895.82,13225.32,,,
MUSCULOSKELETAL,20665,80S,N/A,6.47,5.08,,,
MUSCULOSKELETAL,20665,OTHER,1968,187827.75,146437.82,,,
MUSCULOSKELETAL,20665,TOTAL,1969,187834.22,146442.9,,,
MUSCULOSKELETAL,20670,80S,N/A,0,0,,,
MUSCULOSKELETAL,20670,SG,27,19935.62,15629.53,,,
MUSCULOSKELETAL,20670,OTHER,9782,2870452.47,2192536.46,,,
MUSCULOSKELETAL,20670,TOTAL,9809,2890388.09,2208165.9900000002,,,
MUSCULOSKELETAL,20680,80S,3727,168535.92,131106.65,,,
MUSCULOSKELETAL,20680,SG,919,938528.11,721636.36,,,
MUSCULOSKELETAL,20680,OTHER,65428,28915691.399999999,22319138.289999999,,,
MUSCULOSKELETAL,20680,TOTAL,70074,30022755.43,23171881.300000001,,,
MUSCULOSKELETAL,20690,80S,N/A,0,0,,,
MUSCULOSKELETAL,20690,SG,16,18884.060000000001,13715.93,,,
MUSCULOSKELETAL,20690,OTHER,5101,2474448.75,1912489.01,,,
MUSCULOSKELETAL,20690,TOTAL,5117,2493332.81,1926204.94,,,
MUSCULOSKELETAL,20692,80S,516,78459.12,60470.95,,,
MUSCULOSKELETAL,20692,SG,N/A,5362.41,4204.1400000000003,,,
MUSCULOSKELETAL,20692,OTHER,2682,2836523.09,2204259.12,,,
MUSCULOSKELETAL,20692,TOTAL,3202,2920344.62,2268934.21,,,
MUSCULOSKELETAL,20693,80S,N/A,0,0,,,
MUSCULOSKELETAL,20693,OTHER,827,289016.23,223876.08,,,
MUSCULOSKELETAL,20693,TOTAL,827,289016.23,223876.08,,,
MUSCULOSKELETAL,20694,80S,N/A,0,0,,,
MUSCULOSKELETAL,20694,SG,17,15716.61,12289.1,,,
MUSCULOSKELETAL,20694,OTHER,6140,1714351.36,1322607.94,,,
MUSCULOSKELETAL,20694,TOTAL,6157,1730067.97,1334897.04,,,
MUSCULOSKELETAL,20696,80S,58,9489.3700000000008,7375.53,,,
MUSCULOSKELETAL,20696,OTHER,229,253710.52,196563.67,,,
MUSCULOSKELETAL,20696,TOTAL,287,263199.89,203939.20000000001,,,
MUSCULOSKELETAL,20697,80S,N/A,0,0,,,
MUSCULOSKELETAL,20697,OTHER,28,59658.38,46579.5,,,
MUSCULOSKELETAL,20697,TOTAL,28,59658.38,46579.5,,,
MUSCULOSKELETAL,20802,OTHER,N/A,5072.75,3977.04,,,
MUSCULOSKELETAL,20802,TOTAL,N/A,5072.75,3977.04,,,
MUSCULOSKELETAL,20805,OTHER,N/A,3814.5,2990.57,,,
MUSCULOSKELETAL,20805,TOTAL,N/A,3814.5,2990.57,,,
MUSCULOSKELETAL,20808,OTHER,N/A,4606.82,3611.75,,,
MUSCULOSKELETAL,20808,TOTAL,N/A,4606.82,3611.75,,,
MUSCULOSKELETAL,20816,OTHER,N/A,6646.42,3857.04,,,
MUSCULOSKELETAL,20816,TOTAL,N/A,6646.42,3857.04,,,
MUSCULOSKELETAL,20822,OTHER,N/A,12958.64,10159.58,,,
MUSCULOSKELETAL,20822,TOTAL,N/A,12958.64,10159.58,,,
MUSCULOSKELETAL,20824,OTHER,N/A,6853.68,5373.29,,,
MUSCULOSKELETAL,20824,TOTAL,N/A,6853.68,5373.29,,,
MUSCULOSKELETAL,20827,80S,N/A,255.73,200.49,,,
MUSCULOSKELETAL,20827,OTHER,N/A,13470.78,10561.09,,,
MUSCULOSKELETAL,20827,TOTAL,N/A,13726.51,10761.58,,,
MUSCULOSKELETAL,20838,OTHER,N/A,2462.86,1930.89,,,
MUSCULOSKELETAL,20838,TOTAL,N/A,2462.86,1930.89,,,
MUSCULOSKELETAL,20900,80S,971,15407.31,11947.69,,,
MUSCULOSKELETAL,20900,SG,72,58922.84,46195.47,,,
MUSCULOSKELETAL,20900,OTHER,4162,747562.15,577923.27,,,
MUSCULOSKELETAL,20900,TOTAL,5205,821892.3,636066.42999999993,,,
MUSCULOSKELETAL,20902,80S,1423,32074.2,24878,,,
MUSCULOSKELETAL,20902,SG,30,22416.69,16966.27,,,
