CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2526 ,,,,,,,,
RADIOLOGY,78815,26,383211.1,48085975.539999999,36649065.75,,,
RADIOLOGY,78815,TC,76453,94232954.359999999,73438579.069999993,,,
RADIOLOGY,78815,GLOBL,132793,194224409.65000001,150987342.02000001,,,
RADIOLOGY,78815,TOTAL,592457.1,336543339.55000001,261074986.84,,,
RADIOLOGY,78816,26,36622,4638305.3,3531642.02,,,
RADIOLOGY,78816,TC,9548,12368640.859999999,9656925.7599999998,,,
RADIOLOGY,78816,GLOBL,16995,24881324.280000001,19391205.960000001,,,
RADIOLOGY,78816,TOTAL,63165,41888270.439999998,32579773.739999998,,,
RADIOLOGY,78999,26,885,71142.850000000006,55501.95,,,
RADIOLOGY,78999,TC,26,3056.97,2396.67,,,
RADIOLOGY,78999,GLOBL,131,24745.200000000001,19267.849999999999,,,
RADIOLOGY,78999,TOTAL,1042,98945.02,77166.469999999987,,,
RADIOLOGY,79005,26,6886,610761.26,457842.54,,,
RADIOLOGY,79005,TC,93,4699,3588.36,,,
RADIOLOGY,79005,GLOBL,948,131153.47,99421.47,,,
RADIOLOGY,79005,TOTAL,7927,746613.73,560852.37,,,
RADIOLOGY,79101,26,6300,610716.5,463207.83,,,
RADIOLOGY,79101,TC,140,6790.34,5266.95,,,
RADIOLOGY,79101,GLOBL,2309,334944.92,259934.74,,,
RADIOLOGY,79101,TOTAL,8749,952451.76,728409.52,,,
RADIOLOGY,79200,26,11,949.03,744.04,,,
RADIOLOGY,79200,GLOBL,N/A,134.6,105.53,,,
RADIOLOGY,79200,TOTAL,12,1083.6300000000001,849.56999999999994,,,
RADIOLOGY,79300,26,N/A,227.87,178.64,,,
RADIOLOGY,79300,TOTAL,N/A,227.87,178.64,,,
RADIOLOGY,79403,26,156,17686.04,13242.91,,,
RADIOLOGY,79403,TC,N/A,152.47,122.54,,,
RADIOLOGY,79403,GLOBL,28,5130.41,4029.17,,,
RADIOLOGY,79403,TOTAL,186,22968.92,17394.62,,,
RADIOLOGY,79440,26,N/A,732.51,574.29,,,
RADIOLOGY,79440,GLOBL,N/A,507.67,398,,,
RADIOLOGY,79440,TOTAL,12,1240.18,972.29,,,
RADIOLOGY,79445,26,2928,357197.75,277877.5,,,
RADIOLOGY,79445,GLOBL,N/A,1951.48,1529.98,,,
RADIOLOGY,79445,TOTAL,2937,359149.23,279407.48,,,
RADIOLOGY,79999,GLOBL,N/A,0,0,,,
RADIOLOGY,79999,TOTAL,N/A,0,0,,,
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,,,,
