CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2575,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
RADIOLOGY,77051,GLOBL,310879,3258977.12,2483156.13,
RADIOLOGY,77051,TOTAL,1104726,5823960.2000000002,4351769.57,
RADIOLOGY,77052,26,3779396,11478787.07,11287970.76,
RADIOLOGY,77052,TC,240049,1635159.51,1606512.74,
RADIOLOGY,77052,GLOBL,1673052,17386208.649999999,17085833.670000002,
RADIOLOGY,77052,TOTAL,5692497,30500155.23,29980317.170000002,
RADIOLOGY,77053,26,980,16528.5,12609.03,
RADIOLOGY,77053,TC,22,926.4,730.94,
RADIOLOGY,77053,GLOBL,220,13016.43,9997.42,
RADIOLOGY,77053,TOTAL,1222,30471.33,23337.39,
RADIOLOGY,77054,26,62,1305.3399999999999,993.72,
RADIOLOGY,77054,TC,N/A,62.67,49.14,
RADIOLOGY,77054,GLOBL,15,1127.1300000000001,881.64,
RADIOLOGY,77054,TOTAL,78,2495.14,1924.5,
RADIOLOGY,77055,26,41463,1385915.29,973517.82,
RADIOLOGY,77055,TC,1705,84871.54,55176.13,
RADIOLOGY,77055,GLOBL,6319,564109.46,387511.23,
RADIOLOGY,77055,TOTAL,49487,2034896.29,1416205.18,
RADIOLOGY,77056,26,29072,1225526.3400000001,868750.63,
RADIOLOGY,77056,TC,1110,71992.59,47833.81,
RADIOLOGY,77056,GLOBL,8972,1025396.89,743786.53,
RADIOLOGY,77056,TOTAL,39154,2322915.8199999998,1660370.97,
RADIOLOGY,77057,26,249682,8367677.6500000004,8231372.1399999997,
RADIOLOGY,77057,TC,21744,952050.82,933580.64,
RADIOLOGY,77057,GLOBL,55461,4522145.83,4442491.22,
RADIOLOGY,77057,TOTAL,326887,13841874.300000001,13607444,
RADIOLOGY,77058,26,1558,123684.48,92859.73,
RADIOLOGY,77058,TC,114,63365.73,49587.32,
RADIOLOGY,77058,GLOBL,1182,781592.4,604055.05000000005,
RADIOLOGY,77058,TOTAL,2854,968642.61,746502.1,
RADIOLOGY,77059,26,40037,3172490.41,2383089.36,
RADIOLOGY,77059,TC,3945,2202044.21,1706934.86,
RADIOLOGY,77059,GLOBL,26516,17161382.559999999,13261863.140000001,
RADIOLOGY,77059,TOTAL,70498,22535917.18,17351887.359999999,
RADIOLOGY,77071,26,N/A,0,0,
RADIOLOGY,77071,TC,N/A,0,0,
RADIOLOGY,77071,GLOBL,5760,296477.77,225142.24,
RADIOLOGY,77071,TOTAL,5760,296477.77,225142.24,
RADIOLOGY,77072,26,521,4796.62,3325.79,
RADIOLOGY,77072,TC,17,250.83,166.79,
RADIOLOGY,77072,GLOBL,98,2359.06,1713.03,
RADIOLOGY,77072,TOTAL,636,7406.51,5205.6099999999997,
RADIOLOGY,77073,26,18096,267970.87,196919.2,
RADIOLOGY,77073,TC,2314,55472.5,40836.67,
RADIOLOGY,77073,GLOBL,21798,833010.56,608537.06999999995,
RADIOLOGY,77073,TOTAL,42208,1156453.93,846292.94,
RADIOLOGY,77074,26,6710,146640.95000000001,110531.28,
RADIOLOGY,77074,TC,376,17243.48,12970.26,
RADIOLOGY,77074,GLOBL,687,49720.83,37082.44,
RADIOLOGY,77074,TOTAL,7773,213605.26,160583.98000000001,
RADIOLOGY,77075,26,41641,1088906.79,817414.77,
RADIOLOGY,77075,TC,2942,199262.29,148760.5,
RADIOLOGY,77075,GLOBL,9449,942339.17,699039.44,
RADIOLOGY,77075,TOTAL,54032,2230508.25,1665214.71,
RADIOLOGY,77076,26,33,1112.1199999999999,798.03,
RADIOLOGY,77076,TC,N/A,65.709999999999994,51.52,
RADIOLOGY,77076,GLOBL,N/A,102.18,80.11,
RADIOLOGY,77076,TOTAL,35,1280.01,929.66,
RADIOLOGY,77077,26,12766,212649.11,154183.07,
RADIOLOGY,77077,TC,1238,28935.9,21364.53,
RADIOLOGY,77077,GLOBL,24684,1007834.41,748585.02,
RADIOLOGY,77077,TOTAL,38688,1249419.42,924132.62,
RADIOLOGY,77078,26,5029,58692.05,57577.31,
RADIOLOGY,77078,TC,408,29763.63,29153.73,
RADIOLOGY,77078,GLOBL,4198,385870.98,379150.91,
RADIOLOGY,77078,TOTAL,9635,474326.66,465881.95,
RADIOLOGY,77080,26,1052844.2,10374475.630000001,10181532.32,
RADIOLOGY,77080,TC,118101,4583444.95,4500558.2699999996,
RADIOLOGY,77080,GLOBL,1273232.1000000001,64560569.409999996,63294864.640000001,
RADIOLOGY,77080,TOTAL,2444177.2999999998,79518489.989999995,77976955.230000004,
RADIOLOGY,77081,26,9581,103406.13,101398.17,
RADIOLOGY,77081,TC,1000,17183.84,16888.560000000001,
RADIOLOGY,77081,GLOBL,17479,524380.41,514552.42,
RADIOLOGY,77081,TOTAL,28060,644970.38,632839.15,
RADIOLOGY,77082,26,22570,188854.99,128029.58,
RADIOLOGY,77082,TC,6255,119525.49,81925.27,
RADIOLOGY,77082,GLOBL,121490,3599183.28,2488597.29,
RADIOLOGY,77082,TOTAL,150315,3907563.76,2698552.14,
RADIOLOGY,77084,26,2078,154574.16,118146.11,
RADIOLOGY,77084,TC,26,9029.91,7114.2,
RADIOLOGY,77084,GLOBL,66,27912.1,21834.33,
RADIOLOGY,77084,TOTAL,2170,191516.17,147094.64000000001,
RADIOLOGY,77261,TC,N/A,0,0,
RADIOLOGY,77261,GLOBL,13041,933486.02,721653.26,
RADIOLOGY,77261,TOTAL,13041,933486.02,721653.26,
RADIOLOGY,77262,GLOBL,5988,640607.19999999995,498881.78,
RADIOLOGY,77262,TOTAL,5988,640607.19999999995,498881.78,
RADIOLOGY,77263,26,N/A,0,0,
RADIOLOGY,77263,TC,N/A,0,0,
RADIOLOGY,77263,GLOBL,270194,42858538.799999997,33343853.34,
RADIOLOGY,77263,TOTAL,270194,42858538.799999997,33343853.34,
RADIOLOGY,77280,26,176902,6097441.3899999997,4750811.4400000004,
RADIOLOGY,77280,TC,10136,1427773.88,1113950,
RADIOLOGY,77280,GLOBL,112477,20700034.43,16139426.51,
RADIOLOGY,77280,TOTAL,299515,28225249.699999999,22004187.949999999,
RADIOLOGY,77285,26,2765,142758.68,111147.95,
RADIOLOGY,77285,TC,82,20919.37,16246.11,
RADIOLOGY,77285,GLOBL,1018,311762.56,244054.78,
RADIOLOGY,77285,TOTAL,3865,475440.61,371448.84,
RADIOLOGY,77290,26,216350,16656007.630000001,12964877.109999999,
RADIOLOGY,77290,TC,13068,5617089.1799999997,4385242.8899999997,
RADIOLOGY,77290,GLOBL,112917,59748842.770000003,46583665.490000002,
RADIOLOGY,77290,TOTAL,342335,82021939.579999998,63933785.490000002,
RADIOLOGY,77295,26,103696,23540376.940000001,18425944.329999998,
RADIOLOGY,77295,TC,4876,1028167,805163.25,
RADIOLOGY,77295,GLOBL,37813,16733717.25,13082811.4,
RADIOLOGY,77295,TOTAL,146385,41302261.189999998,32313918.98,
RADIOLOGY,77299,26,436,15334.98,12053.72,
RADIOLOGY,77299,TC,N/A,0,0,
RADIOLOGY,77299,GLOBL,N/A,0,0,
RADIOLOGY,77299,TOTAL,436,15334.98,12053.72,
RADIOLOGY,77300,26,1015817,31221752.699999999,24456829.739999998,
RADIOLOGY,77300,TC,64243,2244160.23,1757959.11,
RADIOLOGY,77300,GLOBL,707653,47361333.359999999,37024884.939999998,
RADIOLOGY,77300,TOTAL,1787713,80827246.290000007,63239673.789999999,
RADIOLOGY,77301,26,55276,21993395.600000001,17213655.510000002,
RADIOLOGY,77301,TC,4169,6444092.9299999997,5025881.97,
RADIOLOGY,77301,GLOBL,43116,85769191.569999993,66902922.549999997,
RADIOLOGY,77301,TOTAL,102561,114206680.09999999,89142460.030000001,
RADIOLOGY,77305,26,3635,125123.47,97915.94,
RADIOLOGY,77305,TC,170,3990.05,3102.93,
RADIOLOGY,77305,GLOBL,928,53708.1,41592.959999999999,
RADIOLOGY,77305,TOTAL,4733,182821.62,142611.82999999999,
RADIOLOGY,77310,26,1245,64795.65,50703.86,
RADIOLOGY,77310,TC,11,388.44,306.87,
RADIOLOGY,77310,GLOBL,368,31312.54,24341.27,
RADIOLOGY,77310,TOTAL,1624,96496.63,75352,
RADIOLOGY,77315,26,56359,4318334.43,3381313.51,
RADIOLOGY,77315,TC,2552,137540.04999999999,107584.28,
RADIOLOGY,77315,GLOBL,17122,2248626.6800000002,1756120.78,
RADIOLOGY,77315,TOTAL,76033,6704501.1600000001,5245018.57,
RADIOLOGY,77321,26,14364,678426.43,528916.78,
RADIOLOGY,77321,TC,1262,54270.18,42320.76,
RADIOLOGY,77321,GLOBL,5933,540149.96,422466.92,
RADIOLOGY,77321,TOTAL,21559,1272846.57,993704.46,
RADIOLOGY,77326,26,2596,119283.19,93413.01,
RADIOLOGY,77326,TC,76,7829.25,6067.84,
RADIOLOGY,77326,GLOBL,2545,377359.5,295869.73,
RADIOLOGY,77326,TOTAL,5217,504471.94,395350.58,
RADIOLOGY,77327,26,1724,118590.26,92853.03,
RADIOLOGY,77327,TC,51,6204.31,4898.8900000000003,
RADIOLOGY,77327,GLOBL,924,192691.87,151613.47,
RADIOLOGY,77327,TOTAL,2699,317486.44,249365.39,
RADIOLOGY,77328,26,7752,807552.01,628816.26,
RADIOLOGY,77328,TC,321,53709.22,42344.37,
RADIOLOGY,77328,GLOBL,4651,1292176.76,1008900.03,
RADIOLOGY,77328,TOTAL,12724,2153437.9900000002,1680060.66,
RADIOLOGY,77331,26,81157,3465587.01,2710806.14,
RADIOLOGY,77331,TC,3446,60941.19,47742.86,
RADIOLOGY,77331,GLOBL,37813,2330544.12,1822152.09,
RADIOLOGY,77331,TOTAL,122416,5857072.3200000003,4580701.09,
RADIOLOGY,77332,26,38748,1043546.59,815134,
RADIOLOGY,77332,TC,17094,850343.5,665891.74,
RADIOLOGY,77332,GLOBL,62146,4949761.88,3851080.55,
RADIOLOGY,77332,TOTAL,117988,6843651.9699999997,5332106.29,
RADIOLOGY,77333,26,8606,359769.03,280187.06,
RADIOLOGY,77333,TC,403,3826.3,2976.57,
RADIOLOGY,77333,GLOBL,3322,170997.8,133430.13,
RADIOLOGY,77333,TOTAL,12331,534593.13,416593.76,
RADIOLOGY,77334,26,624424.19999999995,38135772.420000002,29861319,
RADIOLOGY,77334,TC,43789,3719736.38,2910126.72,
RADIOLOGY,77334,GLOBL,246384,36780958.210000001,28744005.140000001,
RADIOLOGY,77334,TOTAL,914597.2,78636467.010000005,61515450.859999999,
RADIOLOGY,77336,26,N/A,0,0,
RADIOLOGY,77336,TC,N/A,0,0,
RADIOLOGY,77336,GLOBL,478100,20798748.109999999,16275488,
RADIOLOGY,77336,TOTAL,478100,20798748.109999999,16275488,
RADIOLOGY,77338,26,65159,13957169.050000001,10936915.02,
RADIOLOGY,77338,TC,5111,1433134.14,1120142.05,
RADIOLOGY,77338,GLOBL,53752,27123490.710000001,21193735.59,
RADIOLOGY,77338,TOTAL,124022,42513793.899999999,33250792.66,
RADIOLOGY,77370,26,N/A,0,0,
RADIOLOGY,77370,TC,N/A,0,0,
RADIOLOGY,77370,GLOBL,26328,3141457.66,2455302.73,
RADIOLOGY,77370,TOTAL,26328,3141457.66,2455302.73,
RADIOLOGY,77371,GLOBL,46,305156.53000000003,240150.57,
RADIOLOGY,77371,TOTAL,46,305156.53000000003,240150.57,
RADIOLOGY,77372,GLOBL,774,603667.43000000005,472067.31,
RADIOLOGY,77372,TOTAL,774,603667.43000000005,472067.31,
RADIOLOGY,77373,GLOBL,16232,20342183.199999999,15928033.01,
RADIOLOGY,77373,TOTAL,16232,20342183.199999999,15928033.01,
RADIOLOGY,77399,26,158,9104.18,7138.4,
RADIOLOGY,77399,TC,N/A,17.48,13.7,
RADIOLOGY,77399,GLOBL,125,24603.119999999999,19406.099999999999,
RADIOLOGY,77399,TOTAL,284,33724.78,26558.2,
RADIOLOGY,77401,26,N/A,0,0,
RADIOLOGY,77401,GLOBL,52970,1071325.3700000001,831159.41,
RADIOLOGY,77401,TOTAL,52970,1071325.3700000001,831159.41,
RADIOLOGY,77402,GLOBL,16170,2350016.61,1857081.06,
RADIOLOGY,77402,TOTAL,16170,2350016.61,1857081.06,
RADIOLOGY,77403,26,N/A,0,0,
RADIOLOGY,77403,GLOBL,8807,1110587.1399999999,857355.12,
RADIOLOGY,77403,TOTAL,8807,1110587.1399999999,857355.12,
RADIOLOGY,77404,26,N/A,0,0,
RADIOLOGY,77404,GLOBL,4795,656045.41,503189.28,
RADIOLOGY,77404,TOTAL,4795,656045.41,503189.28,
RADIOLOGY,77406,GLOBL,704,99404.15,78199.78,
RADIOLOGY,77406,TOTAL,704,99404.15,78199.78,
RADIOLOGY,77407,GLOBL,11273,2425592.29,1897585.17,
RADIOLOGY,77407,TOTAL,11273,2425592.29,1897585.17,
RADIOLOGY,77408,GLOBL,3123,561778.22,437345.24,
RADIOLOGY,77408,TOTAL,3123,561778.22,437345.24,
RADIOLOGY,77409,GLOBL,1120,213159.95,166518.44,
RADIOLOGY,77409,TOTAL,1120,213159.95,166518.44,
RADIOLOGY,77411,GLOBL,180,33634.980000000003,26279.22,
RADIOLOGY,77411,TOTAL,180,33634.980000000003,26279.22,
RADIOLOGY,77412,26,N/A,0,0,
RADIOLOGY,77412,GLOBL,6694,1594423.27,1253394.96,
RADIOLOGY,77412,TOTAL,6694,1594423.27,1253394.96,
RADIOLOGY,77413,26,N/A,0,0,
RADIOLOGY,77413,TC,N/A,0,0,
RADIOLOGY,77413,GLOBL,512113,116826466.81,91286010.75,
RADIOLOGY,77413,TOTAL,512113,116826466.81,91286010.75,
RADIOLOGY,77414,26,N/A,0,0,
RADIOLOGY,77414,TC,N/A,0,0,
RADIOLOGY,77414,GLOBL,374992,94103274.989999995,73394992.569999993,
RADIOLOGY,77414,TOTAL,374992,94103274.989999995,73394992.569999993,
RADIOLOGY,77416,GLOBL,44867,11670601.84,9112181.3699999992,
RADIOLOGY,77416,TOTAL,44867,11670601.84,9112181.3699999992,
RADIOLOGY,77417,26,N/A,0,0,
RADIOLOGY,77417,TC,N/A,0,0,
RADIOLOGY,77417,GLOBL,120115,1680622.11,1316034.81,
RADIOLOGY,77417,TOTAL,120115,1680622.11,1316034.81,
RADIOLOGY,77418,26,N/A,0,0,
RADIOLOGY,77418,TC,N/A,0,0,
RADIOLOGY,77418,GLOBL,1343294,543796655.27999997,424458457.12,
RADIOLOGY,77418,TOTAL,1343294,543796655.27999997,424458457.12,
RADIOLOGY,77421,26,790865,15086800.85,11752071.050000001,
RADIOLOGY,77421,TC,87972,4702389.6900000004,3684505.19,
RADIOLOGY,77421,GLOBL,597922,44243584.039999999,34594323.630000003,
RADIOLOGY,77421,TOTAL,1476759,64032774.579999998,50030899.869999997,
RADIOLOGY,77422,GLOBL,N/A,297.47000000000003,233.22,
RADIOLOGY,77422,TOTAL,N/A,297.47000000000003,233.22,
RADIOLOGY,77423,GLOBL,N/A,0,0,
RADIOLOGY,77423,TOTAL,N/A,0,0,
RADIOLOGY,77424,TC,N/A,0,0,
RADIOLOGY,77424,GLOBL,57,29235.98,23034.16,
RADIOLOGY,77424,TOTAL,57,29235.98,23034.16,
RADIOLOGY,77425,26,N/A,0,0,
RADIOLOGY,77425,GLOBL,N/A,6318.36,4970.45,
RADIOLOGY,77425,TOTAL,N/A,6318.36,4970.45,
RADIOLOGY,77427,26,N/A,0,0,
RADIOLOGY,77427,GLOBL,1137234,203004487.90000001,158698948.88,
RADIOLOGY,77427,TOTAL,1137234,203004487.90000001,158698948.88,
RADIOLOGY,77431,26,N/A,0,0,
RADIOLOGY,77431,GLOBL,5630,557705.76,435731.22,
RADIOLOGY,77431,TOTAL,5630,557705.76,435731.22,
RADIOLOGY,77432,GLOBL,8787,3554508.47,2783822.65,
RADIOLOGY,77432,TOTAL,8787,3554508.47,2783822.65,
RADIOLOGY,77435,26,N/A,0,0,
RADIOLOGY,77435,GLOBL,19012,11604992.050000001,9104034.3900000006,
RADIOLOGY,77435,TOTAL,19012,11604992.050000001,9104034.3900000006,
RADIOLOGY,77469,GLOBL,701,216654.14,170048.89,
RADIOLOGY,77469,TOTAL,701,216654.14,170048.89,
RADIOLOGY,77470,26,69889,7251401.4699999997,5676052.8600000003,
RADIOLOGY,77470,TC,3394,157644.28,123426.92,
RADIOLOGY,77470,GLOBL,36770,5576506,4361829.66,
RADIOLOGY,77470,TOTAL,110053,12985551.75,10161309.439999999,
RADIOLOGY,77499,26,N/A,83.07,65.13,
RADIOLOGY,77499,TC,N/A,0,0,
RADIOLOGY,77499,GLOBL,67,3295.83,2254.4699999999998,
RADIOLOGY,77499,TOTAL,68,3378.9,2319.6,
RADIOLOGY,77520,GLOBL,70,66226.8,52299.29,
RADIOLOGY,77520,TOTAL,70,66226.8,52299.29,
RADIOLOGY,77522,GLOBL,19220,16816839.199999999,13193391.710000001,
RADIOLOGY,77522,TOTAL,19220,16816839.199999999,13193391.710000001,
RADIOLOGY,77523,GLOBL,20909,19814071.789999999,15583209.449999999,
RADIOLOGY,77523,TOTAL,20909,19814071.789999999,15583209.449999999,
RADIOLOGY,77525,GLOBL,2474,2597991.4500000002,2044145.56,
RADIOLOGY,77525,TOTAL,2474,2597991.4500000002,2044145.56,
RADIOLOGY,77600,26,338,26886.7,20916.09,
RADIOLOGY,77600,TC,750,290488.89,228881.65,
RADIOLOGY,77600,GLOBL,1808,784421.34,618200.81999999995,
RADIOLOGY,77600,TOTAL,2896,1101796.93,867998.56,
RADIOLOGY,77605,26,127,14554.81,11322.92,
RADIOLOGY,77605,GLOBL,94,121439.13,95802.32,
RADIOLOGY,77605,TOTAL,221,135993.94,107125.24,
RADIOLOGY,77610,26,16,1289.8499999999999,980.87,
RADIOLOGY,77610,GLOBL,N/A,8637.9500000000007,6910.38,
RADIOLOGY,77610,TOTAL,23,9927.7999999999993,7891.25,
RADIOLOGY,77615,26,15,1631.92,1290.3800000000001,
RADIOLOGY,77615,TC,N/A,7797.02,6148.53,
RADIOLOGY,77615,GLOBL,21,23315.439999999999,18379.8,
RADIOLOGY,77615,TOTAL,43,32744.38,25818.71,
RADIOLOGY,77620,26,48,3601.1,2838.99,
RADIOLOGY,77620,GLOBL,N/A,0,0,
RADIOLOGY,77620,TOTAL,48,3601.1,2838.99,
RADIOLOGY,77750,26,388,95159.45,73802.399999999994,
RADIOLOGY,77750,TC,N/A,109.94,86.19,
RADIOLOGY,77750,GLOBL,92,32298.87,25442.080000000002,
RADIOLOGY,77750,TOTAL,481,127568.26,99330.67,
RADIOLOGY,77761,26,134,25322.46,19922.53,
RADIOLOGY,77761,GLOBL,N/A,3303.56,2623.46,
RADIOLOGY,77761,TOTAL,143,28626.02,22545.99,
RADIOLOGY,77762,26,94,26304.09,20530.03,
RADIOLOGY,77762,GLOBL,N/A,4684.88,3710.44,
RADIOLOGY,77762,TOTAL,102,30988.97,24240.47,
RADIOLOGY,77763,26,196,86208.39,67636.820000000007,
RADIOLOGY,77763,TC,N/A,1823.82,1437.47,
RADIOLOGY,77763,GLOBL,N/A,7363.86,5773.25,
RADIOLOGY,77763,TOTAL,214,95396.07,74847.539999999994,
RADIOLOGY,77776,26,56,12940.35,10080.959999999999,
RADIOLOGY,77776,TC,N/A,1026.56,813.02,
RADIOLOGY,77776,GLOBL,12,4872.09,3667.42,
RADIOLOGY,77776,TOTAL,72,18839,14561.4,
RADIOLOGY,77777,26,64,24368.74,18900.62,
RADIOLOGY,77777,TC,N/A,204.48,163.58000000000001,
RADIOLOGY,77777,GLOBL,N/A,1202.56,834.29,
RADIOLOGY,77777,TOTAL,75,25775.78,19898.490000000002,
RADIOLOGY,77778,26,6165,3474602.93,2712929.16,
RADIOLOGY,77778,TC,1077,315519.96999999997,247011.56,
RADIOLOGY,77778,GLOBL,263,222135.55,173450.46,
RADIOLOGY,77778,TOTAL,7505,4012258.45,3133391.18,
RADIOLOGY,77785,26,14280,1015953.74,795629.96,
RADIOLOGY,77785,TC,333,58231.66,45924.7,
RADIOLOGY,77785,GLOBL,7190,1787862.4,1398028.85,
RADIOLOGY,77785,TOTAL,21803,2862047.8,2239583.5099999998,
RADIOLOGY,77786,26,18336,2978844.55,2338662.0099999998,
RADIOLOGY,77786,TC,526,196959.31,155500.51999999999,
RADIOLOGY,77786,GLOBL,14251,7949264.29,6224353.96,
RADIOLOGY,77786,TOTAL,33113,11125068.15,8718516.4900000002,
RADIOLOGY,77787,26,2465,611777.99,480254.47,
RADIOLOGY,77787,TC,N/A,7359.68,5793.08,
RADIOLOGY,77787,GLOBL,3765,3661370.07,2874636.23,
RADIOLOGY,77787,TOTAL,6240,4280507.74,3360683.78,
RADIOLOGY,77789,26,524,29665.439999999999,23234.68,
RADIOLOGY,77789,TC,N/A,505.76,397.16,
RADIOLOGY,77789,GLOBL,547,62096.1,48650.65,
RADIOLOGY,77789,TOTAL,1079,92267.3,72282.490000000005,
RADIOLOGY,77790,26,6799,351292.45,274002.93,
RADIOLOGY,77790,TC,20,934.83,736.42,
RADIOLOGY,77790,GLOBL,1131,108202.87,84166.88,
RADIOLOGY,77790,TOTAL,7950,460430.15,358906.23,
RADIOLOGY,77799,26,34,3447.61,2724.2,
RADIOLOGY,77799,GLOBL,21,3889.22,3083.03,
RADIOLOGY,77799,TOTAL,55,7336.83,5807.23,
RADIOLOGY,78006,GLOBL,N/A,0,0,
RADIOLOGY,78006,TOTAL,N/A,0,0,
RADIOLOGY,78010,GLOBL,N/A,0,0,
RADIOLOGY,78010,TOTAL,N/A,0,0,
RADIOLOGY,78012,26,4170,38234.53,28384.560000000001,
RADIOLOGY,78012,TC,73,5197.93,3779.58,
RADIOLOGY,78012,GLOBL,749,61957.63,47498.67,
RADIOLOGY,78012,TOTAL,4992,105390.09,79662.81,
RADIOLOGY,78013,26,2736,47993.73,35964.550000000003,
RADIOLOGY,78013,TC,84,10993.2,8561.7099999999991,
RADIOLOGY,78013,GLOBL,899,148150.20000000001,111210.23,
RADIOLOGY,78013,TOTAL,3719,207137.13,155736.49,
RADIOLOGY,78014,26,26987,639327.56000000006,480127.74,
RADIOLOGY,78014,TC,724,152315.51999999999,117819.87,
RADIOLOGY,78014,GLOBL,5958,1449076.18,1114258.8400000001,
RADIOLOGY,78014,TOTAL,33669,2240719.2599999998,1712206.45,
RADIOLOGY,78015,26,137,4267.42,3187.28,
RADIOLOGY,78015,TC,N/A,174.59,136.88,
RADIOLOGY,78015,GLOBL,28,6445.33,4953.68,
RADIOLOGY,78015,TOTAL,166,10887.34,8277.84,
RADIOLOGY,78016,26,18,622.28,384.2,
RADIOLOGY,78016,GLOBL,N/A,2134.08,1678.79,
RADIOLOGY,78016,TOTAL,24,2756.36,2062.9899999999998,
RADIOLOGY,78018,26,8437,338837.81,254615.45,
RADIOLOGY,78018,TC,87,24401.89,18917.89,
RADIOLOGY,78018,GLOBL,736,245623.35,189998.11,
RADIOLOGY,78018,TOTAL,9260,608863.05000000005,463531.45,
RADIOLOGY,78020,26,1302,35910.120000000003,26983.919999999998,
RADIOLOGY,78020,TC,N/A,163.63,129.16999999999999,
RADIOLOGY,78020,GLOBL,156,14188.73,11131.98,
RADIOLOGY,78020,TOTAL,1461,50262.48,38245.07,
RADIOLOGY,78070,26,16029,598217.64,446848.4,
RADIOLOGY,78070,TC,401,87752.93,66404.53,
RADIOLOGY,78070,GLOBL,2324,628816.6,486098.44,
RADIOLOGY,78070,TOTAL,18754,1314787.17,999351.37,
RADIOLOGY,78071,26,6745,381227.66,290106.83,
RADIOLOGY,78071,TC,76,22029.81,17040.66,
RADIOLOGY,78071,GLOBL,1313,482104.68,374689.97,
RADIOLOGY,78071,TOTAL,8134,885362.15,681837.46,
RADIOLOGY,78072,26,4244,334371.42,254677.07,
RADIOLOGY,78072,TC,139,50395.74,39513.29,
RADIOLOGY,78072,GLOBL,492,185013.4,144024.92000000001,
RADIOLOGY,78072,TOTAL,4875,569780.56000000006,438215.28,
RADIOLOGY,78075,26,86,2926.99,2225.13,
RADIOLOGY,78075,TC,N/A,781.61,619.04,
RADIOLOGY,78075,GLOBL,11,4939.2299999999996,3887.37,
RADIOLOGY,78075,TOTAL,99,8647.83,6731.54,
RADIOLOGY,78099,26,16,909.43,682.71,
RADIOLOGY,78099,TOTAL,16,909.43,682.71,
RADIOLOGY,78102,26,1260,32351.94,24899.31,
RADIOLOGY,78102,TC,23,3322.74,2612.65,
RADIOLOGY,78102,GLOBL,158,28516.55,22067.759999999998,
RADIOLOGY,78102,TOTAL,1441,64191.23,49579.72,
RADIOLOGY,78103,26,157,5480.97,4230.1400000000003,
RADIOLOGY,78103,TC,N/A,553.14,433.65,
RADIOLOGY,78103,GLOBL,N/A,1824.63,1437.85,
RADIOLOGY,78103,TOTAL,168,7858.74,6101.64,
RADIOLOGY,78104,26,291,10989.92,8535.65,
RADIOLOGY,78104,TC,N/A,1025.9000000000001,804.33,
RADIOLOGY,78104,GLOBL,28,7192.56,5461.32,
RADIOLOGY,78104,TOTAL,324,19208.38,14801.3,
RADIOLOGY,78110,26,N/A,17.829999999999998,13.98,
RADIOLOGY,78110,GLOBL,N/A,94.73,74.260000000000005,
RADIOLOGY,78110,TOTAL,N/A,112.56,88.24,
RADIOLOGY,78111,26,N/A,47.1,36.950000000000003,
RADIOLOGY,78111,TOTAL,N/A,47.1,36.950000000000003,
RADIOLOGY,78120,26,N/A,53.21,42.05,
RADIOLOGY,78120,TOTAL,N/A,53.21,42.05,
RADIOLOGY,78122,26,675,14379.43,11201.47,
RADIOLOGY,78122,TC,N/A,76.819999999999993,60.23,
RADIOLOGY,78122,GLOBL,31,2967.3,2230.8000000000002,
RADIOLOGY,78122,TOTAL,707,17423.55,13492.5,
RADIOLOGY,78130,26,N/A,28.99,23.19,
RADIOLOGY,78130,TOTAL,N/A,28.99,23.19,
RADIOLOGY,78135,26,N/A,215.21,169.21,
RADIOLOGY,78135,GLOBL,N/A,341.49,267.73,
RADIOLOGY,78135,TOTAL,N/A,556.70000000000005,436.94,
RADIOLOGY,78140,26,43,1266.6500000000001,974.52,
RADIOLOGY,78140,GLOBL,N/A,130.38999999999999,102.22,
RADIOLOGY,78140,TOTAL,44,1397.04,1076.74,
RADIOLOGY,78185,26,27,513.17999999999995,389.76,
RADIOLOGY,78185,TC,N/A,221.43,173.6,
RADIOLOGY,78185,TOTAL,28,734.61,563.36,
RADIOLOGY,78191,26,N/A,29.01,22.75,
RADIOLOGY,78191,TOTAL,N/A,29.01,22.75,
RADIOLOGY,78195,26,31889,1824852.18,1405570.41,
RADIOLOGY,78195,TC,136,37305.01,29068.37,
RADIOLOGY,78195,GLOBL,1169,406917.52,317282.65000000002,
RADIOLOGY,78195,TOTAL,33194,2269074.71,1751921.43,
RADIOLOGY,78199,26,N/A,56.06,43.95,
RADIOLOGY,78199,GLOBL,N/A,0,0,
RADIOLOGY,78199,TOTAL,N/A,56.06,43.95,
RADIOLOGY,78201,26,1045,21988.71,16842.22,
RADIOLOGY,78201,TC,N/A,170.56,133.72,
RADIOLOGY,78201,GLOBL,N/A,575.41,454.12,
RADIOLOGY,78201,TOTAL,1049,22734.68,17430.060000000001,
RADIOLOGY,78202,26,367,8436.7900000000009,6472.51,
RADIOLOGY,78202,TC,13,2225.21,1635.22,
RADIOLOGY,78202,GLOBL,23,5436.66,4289.24,
RADIOLOGY,78202,TOTAL,403,16098.66,12396.97,
RADIOLOGY,78205,26,2543,85059.77,64756.93,
RADIOLOGY,78205,TC,13,2207.12,1660.01,
RADIOLOGY,78205,GLOBL,180,41404.76,31784.28,
RADIOLOGY,78205,TOTAL,2736,128671.65,98201.22,
